Year,Season,Title,Type,Episodes,Status,Source,Genres,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Themes,Demographics,Broadcast_Day,Broadcast_Hour,Duration_Minutes,Premiere Datetime
2020,0,Minegishi-san wa Ootsu-kun ni Tabesasetai,ONA,4.0,Finished Airing,Web manga,"['Boys Love', 'Slice of Life']",PG-13 - Teens 13 or older,6.14,9179.0,10449.0,3043,1,1129.0,"['Adult Cast', 'Workplace']",,,,1.0,2020-05-22
2020,0,Mottainai Baasan,ONA,4.0,Finished Airing,Picture book,['Slice of Life'],G - All Ages,,17804.0,19758.0,290,0,,,,,,6.0,2020-06-04
2020,0,Motto! Majime ni Fumajime Kaiketsu Zorori,TV,25.0,Finished Airing,Book,"['Adventure', 'Comedy']",PG - Children,6.47,7293.0,13825.0,1099,2,195.0,,['Kids'],0.0,19.0,25.0,2020-04-05
2020,0,Mukashi Keibanashi 2nd Season,TV,4.0,Finished Airing,Original,"['Comedy', 'Fantasy', 'Sports']",G - All Ages,,17838.0,19488.0,305,0,,['Parody'],,6.0,22.0,5.0,2020-05-09
2020,0,Nakitai Watashi wa Neko wo Kaburu,ONA,1.0,Finished Airing,Original,"['Award Winning', 'Drama', 'Romance', 'Supernatural']",PG-13 - Teens 13 or older,7.35,2586.0,518.0,460101,1978,279539.0,['School'],,,,104.0,
2020,0,Nami yo Kiitekure,TV,12.0,Finished Airing,Manga,"['Comedy', 'Drama']",R - 17+ (violence & profanity),7.34,2641.0,2391.0,87903,196,31869.0,"['Adult Cast', 'Showbiz']",['Seinen'],6.0,2.0,24.0,2020-04-04
2020,0,Neko Neko Nihonshi 5th Season,TV,32.0,Finished Airing,Web manga,,G - All Ages,,17979.0,17133.0,481,0,,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai']",['Kids'],3.0,6.0,9.0,2020-04-08
2020,0,Neko to Mata,TV,88.0,Finished Airing,Original,['Supernatural'],G - All Ages,,17989.0,15454.0,697,0,,,,5.0,1.0,0.7,2017-04-21
2020,0,Ni Yian Jian Shen,ONA,156.0,Finished Airing,Original,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,,18016.0,15169.0,751,4,,['Martial Arts'],,,,11.0,2020-05-12
2020,0,Ninjala,ONA,5.0,Finished Airing,Game,['Action'],G - All Ages,5.78,11037.0,15184.0,748,0,200.0,['Martial Arts'],,,,10.0,2020-06-23
2020,0,Nintama Rantarou,TV,,Currently Airing,Manga,['Comedy'],G - All Ages,7.07,4072.0,7378.0,7970,77,2546.0,,['Kids'],,,10.0,1993-04-10
2020,0,Norasco: The Stray Scottish Fold,ONA,7.0,Finished Airing,Original,['Comedy'],G - All Ages,,18105.0,25498.0,84,0,,['Anthropomorphic'],,,,1.0,2020-05-30
2020,0,Norimono Man: Mobile Land no Car-kun,TV,104.0,Finished Airing,Original,['Comedy'],PG - Children,,18109.0,16779.0,517,0,,['Racing'],['Kids'],4.0,17.0,5.0,2020-04-02
2020,0,Ojarumaru,TV,,Currently Airing,Original,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",G - All Ages,6.39,7742.0,11519.0,2215,5,553.0,,['Kids'],,,10.0,1998-10-05
2020,0,One Piece,TV,,Currently Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,8.73,54.0,17.0,2481592,233031,1410375.0,,['Shounen'],0.0,9.0,24.0,1999-10-20
2020,0,Ooya-san to Boku 2nd Season,TV,5.0,Finished Airing,Manga,['Slice of Life'],G - All Ages,,18229.0,22019.0,168,0,,,,,,5.0,2020-06-08
2020,0,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,ONA,8.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,6.1,,4278.0,30085,128,9826.0,,['Josei'],,,6.0,2020-04-06
2020,0,Origami Ninja Koyankinte,TV,,Currently Airing,Unknown,['Comedy'],PG - Children,,18240.0,18652.0,360,0,,,['Kids'],2.0,7.0,,2020-04-07
2020,0,Oshiri Tantei 4th Season,TV,13.0,Finished Airing,Picture book,"['Comedy', 'Fantasy', 'Mystery']",PG - Children,,18254.0,19173.0,327,0,,,['Kids'],6.0,9.0,19.0,2020-04-04
2020,0,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,TV,12.0,Finished Airing,Light novel,"['Comedy', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,7.45,2138.0,496.0,479016,3104,257579.0,"['Isekai', 'Reverse Harem', 'School', 'Villainess']",['Shoujo'],0.0,1.0,24.0,2020-04-05
2020,0,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,ONA,7.0,Finished Airing,Light novel,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,6.31,8192.0,11537.0,2205,2,720.0,['School'],['Shoujo'],,,2.0,2020-04-05
2020,0,Otoppe,TV,265.0,Finished Airing,Original,['Fantasy'],G - All Ages,,18281.0,17733.0,429,0,,['Music'],['Kids'],1.0,8.0,3.0,2017-04-03
2020,0,Pakkororin,TV,,Currently Airing,Original,,G - All Ages,,18309.0,18233.0,393,0,,,['Kids'],,,1.0,2011-03-28
2020,0,Plunderer,TV,24.0,Finished Airing,Manga,"['Action', 'Fantasy', 'Romance', 'Ecchi']",PG-13 - Teens 13 or older,6.64,6226.0,521.0,458654,1578,193837.0,['Military'],['Shounen'],4.0,1.0,22.0,2020-01-09
2020,0,Poccolies,TV,50.0,Finished Airing,Other,['Slice of Life'],G - All Ages,,18444.0,18019.0,410,1,,,['Kids'],1.0,23.0,1.0,2020-04-06
2020,0,Pokemon (2019),TV,136.0,Finished Airing,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",PG - Children,7.55,1774.0,2281.0,95189,657,40064.0,,['Kids'],5.0,18.0,23.0,2019-11-17
2020,0,Poketoon,ONA,8.0,Finished Airing,Game,"['Adventure', 'Comedy']",G - All Ages,7.3,2820.0,7479.0,7666,19,3574.0,,['Kids'],,,8.0,2020-06-04
2020,0,Princess Connect! Re:Dive,TV,13.0,Finished Airing,Game,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",PG-13 - Teens 13 or older,7.04,4212.0,870.0,301323,1058,127586.0,,,2.0,0.0,23.0,2020-04-07
2020,0,Puso Ni Comi: Okawari,ONA,26.0,Finished Airing,Web manga,['Comedy'],PG-13 - Teens 13 or older,6.45,7413.0,13970.0,1062,0,251.0,"['Parody', 'Video Game']",,,,4.0,2020-04-07
2020,0,Puzzle & Dragon,TV,,Currently Airing,Game,,PG - Children,5.84,10734.0,12352.0,1689,6,147.0,['Strategy Game'],['Kids'],1.0,18.0,24.0,2018-04-02
2020,0,Quanzhi Fashi IV,ONA,12.0,Finished Airing,Web manga,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,7.31,2805.0,3602.0,42767,89,19064.0,['School'],,,,21.0,2020-05-27
2020,0,RabbiTube: Creator ni Challenge!,ONA,16.0,Finished Airing,Game,['Comedy'],G - All Ages,7.13,3777.0,12564.0,1579,10,504.0,['Idols (Male)'],,,,9.0,2020-01-24
2020,0,Rainbow Ruby 2nd Season,TV,26.0,Finished Airing,Original,['Fantasy'],PG - Children,,18687.0,23483.0,118,0,,['Mahou Shoujo'],['Kids'],,,24.0,2020-04-02
2020,0,Rebirth,TV,48.0,Finished Airing,Card game,['Comedy'],PG-13 - Teens 13 or older,5.83,10761.0,9172.0,4569,3,933.0,['Strategy Game'],,3.0,1.0,3.0,2020-01-05
2020,0,Sazae-san,TV,,Currently Airing,4-koma manga,"['Comedy', 'Slice of Life']",G - All Ages,6.14,9123.0,7117.0,8759,37,1931.0,,,0.0,18.0,24.0,1969-10-05
2020,0,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,OVA,1.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.72,,8291.0,5954,19,2522.0,,,,,28.0,
2020,0,Sexfriend Gakuen,ONA,1.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,5.41,,8875.0,5037,18,1926.0,,,,,20.0,
2020,0,"Shachou, Battle no Jikan desu!",TV,12.0,Finished Airing,Game,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,5.85,10676.0,3624.0,42443,27,15765.0,,,0.0,23.0,23.0,2020-04-05
2020,0,Shadowverse,TV,48.0,Finished Airing,Card game,['Fantasy'],PG-13 - Teens 13 or older,5.74,11165.0,5440.0,17081,36,5176.0,['Strategy Game'],,2.0,17.0,24.0,2020-04-07
2020,0,Shadowverse Recaps,TV Special,3.0,Finished Airing,Card game,['Fantasy'],PG-13 - Teens 13 or older,5.52,12031.0,14136.0,1014,0,352.0,['Strategy Game'],,,,24.0,2020-06-30
2020,0,Shi Huang Zhi Shen,ONA,13.0,Finished Airing,Web manga,"['Action', 'Comedy']",PG-13 - Teens 13 or older,6.3,8302.0,8721.0,5270,10,861.0,,,,,20.0,2020-04-01
2020,0,Shiawase Haitatsu Taneko,TV,,Currently Airing,Original,['Comedy'],,,14075.0,14276.0,976,4,,,,,,,2011-03-26
2020,0,Shihai no Kyoudan,OVA,4.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.48,,8198.0,6117,24,2261.0,,,,,24.0,2020-05-29
2020,0,Shimajirou no Wow!,TV,,Currently Airing,Other,"['Adventure', 'Comedy', 'Fantasy']",G - All Ages,,14107.0,15531.0,682,1,,,['Kids'],1.0,7.0,8.0,2012-04-02
2020,0,Shin Nippon History,TV,,Currently Airing,Original,['Comedy'],G - All Ages,,14130.0,18537.0,369,0,,['Historical'],,1.0,1.0,23.0,2020-01-06
2020,0,Shin Sakura Taisen the Animation,TV,12.0,Finished Airing,Game,"['Action', 'Adventure', 'Sci-Fi']",PG-13 - Teens 13 or older,5.83,10766.0,5101.0,20191,24,5433.0,"['Mecha', 'Performing Arts']",,5.0,22.0,23.0,2020-04-03
2020,0,"Shironeko Project Mini Anime: Zerokiss, Ganbaru?",ONA,1.0,Finished Airing,Game,['Comedy'],G - All Ages,,14163.0,19667.0,295,0,,,,,,2.0,
2020,0,Shironeko Project: Zero Chronicle,TV,12.0,Finished Airing,Game,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,5.39,12407.0,2142.0,104662,210,43890.0,,,1.0,22.0,23.0,2020-04-06
2020,0,Shokugeki no Souma: Gou no Sara,TV,13.0,Finished Airing,Manga,"['Gourmet', 'Ecchi']",PG-13 - Teens 13 or older,7.31,2764.0,423.0,556389,1423,281343.0,['School'],['Shounen'],6.0,0.0,23.0,2020-04-11
2020,0,Shouxi Yu Ling Shi,ONA,40.0,Finished Airing,Original,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.48,7218.0,12490.0,1623,8,417.0,,,,,11.0,2020-06-20
2020,0,Sigan Yeohaengja Luke,TV,52.0,Finished Airing,Original,"['Action', 'Adventure', 'Sci-Fi']",PG - Children,,14284.0,20347.0,258,0,,,['Kids'],,,11.0,2020-05-09
2020,0,Sinbi Apartment: Ghost Ball Double X,TV,26.0,Finished Airing,Original,"['Fantasy', 'Supernatural']",G - All Ages,,14303.0,20459.0,252,0,,,['Kids'],,,8.0,2020-03-05
2020,0,Sol Levante,ONA,1.0,Finished Airing,Original,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,4.93,13249.0,5037.0,20884,10,12583.0,,,,,4.0,
2020,0,Sore Ike! Anpanman,TV,,Currently Airing,Picture book,"['Comedy', 'Fantasy']",PG - Children,6.58,6581.0,9162.0,4581,31,1735.0,,['Kids'],5.0,16.0,24.0,1988-10-03
2020,0,Sotsugyou ** Densha,OVA,4.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,5.2,,9678.0,3874,5,1559.0,,,,,16.0,2020-04-24
2020,0,Strike the Blood IV,OVA,12.0,Finished Airing,Light novel,"['Action', 'Fantasy', 'Ecchi']",R+ - Mild Nudity,6.94,4632.0,2339.0,91343,184,27917.0,"['Harem', 'School', 'Urban Fantasy', 'Vampire']",,,,25.0,2020-04-08
2020,0,Suketto Sanjou!! The Animation,OVA,2.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,6.82,,6913.0,9387,52,4085.0,,,,,16.0,2020-04-24
2020,0,Super Dragon Ball Heroes,ONA,56.0,Finished Airing,Game,"['Action', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,5.73,11230.0,2564.0,78710,255,30759.0,['Martial Arts'],['Shounen'],,,8.0,2018-07-01
2020,0,Super Secret,ONA,22.0,Finished Airing,Web manga,"['Comedy', 'Romance', 'Supernatural']",PG-13 - Teens 13 or older,6.72,5793.0,13509.0,1206,2,269.0,,,,,8.0,2020-05-30
2020,0,Super Shiro,TV,48.0,Finished Airing,Manga,,PG - Children,6.15,9111.0,10857.0,2695,4,772.0,,['Kids'],,,5.0,2019-10-14
2020,0,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,TV,24.0,Finished Airing,Original,"['Adventure', 'Comedy']",PG-13 - Teens 13 or older,6.01,9869.0,12864.0,1440,2,402.0,,,4.0,19.0,3.0,2020-04-16
2020,0,Tamayomi,TV,12.0,Finished Airing,Manga,['Sports'],PG-13 - Teens 13 or older,5.8,10919.0,4026.0,34321,43,12250.0,"['School', 'Team Sports']",,3.0,22.0,23.0,2020-04-01
2020,0,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",OVA,1.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.94,,7784.0,6942,19,2749.0,,,,,26.0,
2020,0,The Happy Dorm,ONA,4.0,Finished Airing,Game,['Comedy'],G - All Ages,,14701.0,20626.0,243,0,,,,,,1.0,2020-06-01
2020,0,Titipo Titipo 2,TV,26.0,Finished Airing,Unknown,,PG - Children,,14787.0,21711.0,182,1,,['Racing'],['Kids'],,,11.0,2019-08-26
2020,0,Toaru Kagaku no Railgun T,TV,25.0,Finished Airing,Manga,"['Action', 'Fantasy', 'Sci-Fi']",R - 17+ (violence & profanity),8.15,459.0,1064.0,241779,3304,97721.0,['Super Power'],,5.0,22.0,24.0,2020-01-10
2020,0,Toaru Kagaku no Railgun T: Motto Marutto Railgun,Special,2.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,6.83,5159.0,7210.0,8495,10,2772.0,,,,,11.0,2020-04-30
2020,0,Tobot V Season 2,TV,48.0,Finished Airing,Original,"['Action', 'Sci-Fi']",PG - Children,,14802.0,26103.0,75,0,,['Mecha'],['Kids'],,,11.0,2020-03-19
2020,0,Tomica Kizuna Gattai: Earth Granner,TV,51.0,Finished Airing,Other,"['Action', 'Adventure', 'Sci-Fi']",PG - Children,5.91,10406.0,12493.0,1622,2,272.0,['Mecha'],,0.0,9.0,24.0,2020-04-05
2020,0,Tsugu Tsugumomo,TV,12.0,Finished Airing,Manga,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",R+ - Mild Nudity,7.41,2338.0,1966.0,118064,368,43010.0,"['Harem', 'Mythology', 'School']",,0.0,21.0,24.0,2020-04-05
2020,0,Tsugu Tsugumomo Mini Anime Specials,Special,8.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,5.86,10621.0,15534.0,683,1,177.0,,,,,0.3333333333333333,2020-06-10
2020,0,Tunshi Yongheng,ONA,30.0,Finished Airing,Novel,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,,14937.0,20275.0,261,0,,,,,,10.0,2020-06-26
2020,0,Wan Jie Chun Qiu,ONA,56.0,Finished Airing,Original,"['Action', 'Adventure', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,6.39,7759.0,11632.0,2141,10,591.0,"['Historical', 'Martial Arts']",,,,8.0,2020-04-13
2020,0,Wan Sheng Jie,ONA,12.0,Finished Airing,Web manga,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,7.97,699.0,4311.0,29552,493,11467.0,"['Mythology', 'Urban Fantasy']",,,,4.0,2020-04-01
2020,0,Wang Gu Shenhua Zhi Tian Xuanzhe,ONA,12.0,Finished Airing,Original,"['Action', 'Sci-Fi']",PG-13 - Teens 13 or older,6.03,9786.0,12379.0,1678,4,278.0,,,,,20.0,2020-04-07
2020,0,Wangu Xian Qiong IV: Yin Yue Cheng Pian,ONA,12.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.16,9039.0,14258.0,982,2,148.0,,,,,16.0,2020-04-16
2020,0,Washimo 8th Season,TV,40.0,Finished Airing,Picture book,"['Comedy', 'Sci-Fi', 'Slice of Life']",G - All Ages,,15138.0,20114.0,271,1,,['School'],['Kids'],1.0,6.0,10.0,2020-03-30
2020,0,Wasureta Furi wo Shite,Movie,1.0,Finished Airing,Manga,['Slice of Life'],G - All Ages,6.18,8959.0,13233.0,1298,2,518.0,,,,,13.0,
2020,0,Watanuki-san Chi to,TV,12.0,Finished Airing,Other,['Slice of Life'],PG-13 - Teens 13 or older,6.02,9805.0,12289.0,1732,5,152.0,,,1.0,1.0,23.0,2020-04-06
2020,0,Wo Kai Dongwuyuan Naxie Nian,ONA,13.0,Finished Airing,Novel,"['Comedy', 'Slice of Life']",PG-13 - Teens 13 or older,6.68,6004.0,9682.0,3869,14,852.0,,,,,14.0,2020-04-05
2020,0,Wu Shang Shen Di,ONA,64.0,Finished Airing,Novel,"['Action', 'Adventure', 'Supernatural']",PG-13 - Teens 13 or older,7.27,2993.0,9566.0,3993,30,1485.0,,,,,7.0,2020-05-18
2020,0,Wuxian Shaonu 48,ONA,12.0,Finished Airing,Original,['Fantasy'],PG - Children,6.77,5469.0,14059.0,1039,3,186.0,"['Idols (Female)', 'Music']",,,,18.0,2020-04-08
2020,0,Xi Xing Ji: Zaijian Wu Kong,ONA,1.0,Finished Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.9,4850.0,13842.0,1094,3,343.0,"['Historical', 'Martial Arts']",,,,65.0,
2020,0,Xian Zun Naiba Dang Zhuixu,ONA,126.0,Finished Airing,Web novel,"['Action', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,,15349.0,18775.0,351,1,,,,,,9.0,2020-06-25
2020,0,Xingchen Bian: Yu Li Cang Hai,ONA,12.0,Finished Airing,Web novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,7.37,2479.0,8897.0,4998,17,2262.0,"['Historical', 'Martial Arts']",,,,26.0,2020-05-03
2020,0,Xingji Da Taowang,Movie,1.0,Finished Airing,Original,"['Adventure', 'Fantasy', 'Sci-Fi']",PG - Children,,15685.0,24252.0,102,0,,,['Kids'],,,88.0,
2020,0,Xiu Rong Zhen,Movie,1.0,Finished Airing,Original,['Drama'],PG-13 - Teens 13 or older,,15779.0,20915.0,227,0,,,,,,27.0,
2020,0,Yao Shen Ji 4th Season,ONA,52.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,7.41,2341.0,7681.0,7183,31,3060.0,"['Martial Arts', 'Mythology']",,,,8.0,2020-04-08
2020,0,Yarichin Kateikyoushi Netori Houkoku,OVA,2.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,7.13,,6180.0,12300,110,5687.0,,,,,16.0,2020-05-29
2020,0,Yesterday wo Utatte,TV,12.0,Finished Airing,Manga,"['Drama', 'Romance']",PG-13 - Teens 13 or older,6.87,4993.0,798.0,320785,1361,147198.0,"['Adult Cast', 'Love Polygon']",['Seinen'],0.0,1.0,23.0,2020-04-05
2020,0,Yesterday wo Utatte: Haishin-ban Episode,ONA,6.0,Finished Airing,Manga,"['Drama', 'Romance']",PG-13 - Teens 13 or older,6.63,6347.0,4744.0,23956,15,10346.0,,['Seinen'],,,1.0,2020-04-05
2020,0,Yi Ren Zhi Xia 3: Rushi Pian,ONA,8.0,Finished Airing,Web manga,"['Action', 'Supernatural']",R - 17+ (violence & profanity),6.84,5154.0,3722.0,40329,85,8915.0,['Super Power'],,,,23.0,2020-04-24
2020,0,Yi Shijie Zhongyao Pu,ONA,40.0,Finished Airing,Manga,"['Drama', 'Fantasy']",PG-13 - Teens 13 or older,6.07,9567.0,14043.0,1042,2,348.0,,,,,10.0,2020-05-08
2020,0,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,TV,63.0,Finished Airing,Game,"['Comedy', 'Supernatural']",PG - Children,6.4,7694.0,11678.0,2116,11,428.0,"['Mythology', 'School']",['Kids'],5.0,18.0,24.0,2019-12-27
2020,0,Yowamushi Monsters,TV,,Currently Airing,Original,,PG - Children,,15983.0,16702.0,523,0,,,['Kids'],,,1.0,2012-12-25
2020,0,Yu☆Gi☆Oh! Sevens,TV,92.0,Finished Airing,Card game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.19,8890.0,5250.0,18733,88,4892.0,['Strategy Game'],['Shounen'],6.0,7.0,24.0,2020-04-04
2020,0,Zashiki Warashi no Tatami-chan,ONA,12.0,Finished Airing,Original,"['Comedy', 'Horror', 'Supernatural']",PG-13 - Teens 13 or older,5.23,12822.0,8473.0,5694,3,2521.0,,,,,4.0,2020-04-10
2020,0,Zo Zo Zo Zombie-kun (TV),TV,102.0,Finished Airing,Manga,['Comedy'],PG - Children,,16249.0,15173.0,751,2,,,['Kids'],,,3.0,2020-04-16
2020,0,Zoids Wild Zero,TV,50.0,Finished Airing,Other,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",PG - Children,5.97,10075.0,9006.0,4812,12,753.0,"['Mecha', 'Military']",,5.0,17.0,22.0,2019-10-04
2020,0,Zui Qiang Woniu Busuzhike,ONA,30.0,Finished Airing,Original,"['Comedy', 'Fantasy']",G - All Ages,,16263.0,23267.0,123,0,,['Anthropomorphic'],,,,1.0,2020-06-23
2020,0,number24 Recap,TV Special,1.0,Finished Airing,Original,['Sports'],PG-13 - Teens 13 or older,6.13,9200.0,10723.0,2805,2,914.0,['School'],,,,23.0,
2020,1,22/7: 8＋3=?,Special,1.0,Finished Airing,Other,,PG-13 - Teens 13 or older,6.53,6868.0,7301.0,8218,11,3660.0,"['Idols (Female)', 'Music']",,,,24.0,
2020,1,AOTU Xueyuan 2nd Season,ONA,20.0,Finished Airing,Web manga,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,,19149.0,22784.0,137,0,,['School'],,,,7.0,2020-07-23
2020,1,ARP Backstage Pass: Paradise,Special,1.0,Finished Airing,Other,,PG-13 - Teens 13 or older,5.79,10949.0,13042.0,1365,4,365.0,"['Idols (Male)', 'Music']",,,,23.0,
2020,1,Adachi to Shimamura Mini Anime,ONA,30.0,Finished Airing,Light novel,['Comedy'],PG-13 - Teens 13 or older,5.84,10702.0,11569.0,2183,0,733.0,,,,,1.0,2020-09-11
2020,1,Aggressive Retsuko (ONA) 3rd Season,ONA,10.0,Finished Airing,Other,['Comedy'],PG-13 - Teens 13 or older,7.79,1060.0,2296.0,94127,261,60606.0,"['Anthropomorphic', 'Workplace']",,,,16.0,
2020,1,Ahiru no Sora,TV,50.0,Finished Airing,Manga,['Sports'],PG-13 - Teens 13 or older,7.26,3016.0,1241.0,206253,855,90523.0,"['School', 'Team Sports']",['Shounen'],3.0,17.0,24.0,2019-10-02
2020,1,Alibaba Yu Shen Deng,Movie,1.0,Finished Airing,Unknown,"['Adventure', 'Fantasy']",PG - Children,,19085.0,23644.0,114,0,,,['Kids'],,,79.0,
2020,1,"Anoyo no Subete wa, Obake-gumi!",TV,34.0,Finished Airing,Original,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,,19132.0,14346.0,955,1,,,,,,4.0,2020-04-07
2020,1,Appare-Ranman!,TV,13.0,Finished Airing,Original,['Comedy'],PG-13 - Teens 13 or older,7.24,3162.0,1768.0,135507,513,51684.0,"['Adult Cast', 'Historical', 'Racing']",,5.0,21.0,23.0,2020-04-10
2020,1,Ashuai 3rd Season,ONA,34.0,Finished Airing,Manga,['Comedy'],G - All Ages,,19181.0,22681.0,141,0,,['School'],['Kids'],,,3.0,2020-07-11
2020,1,Asi Yu Xiao Liangdang,ONA,,Currently Airing,Original,"['Comedy', 'Fantasy', 'Romance']",G - All Ages,,19188.0,20731.0,235,2,,,,,,1.0,2020-07-22
2020,1,Aware! Meisaku-kun,TV,230.0,Finished Airing,Original,['Comedy'],G - All Ages,6.1,9406.0,14385.0,942,1,210.0,"['Parody', 'School']",['Kids'],5.0,18.0,5.0,2016-04-08
2020,1,BT21 Original Story,ONA,14.0,Finished Airing,Other,"['Fantasy', 'Slice of Life']",G - All Ages,,19562.0,20725.0,237,3,,['Anthropomorphic'],,,,3.0,2020-09-25
2020,1,Bai Yao Pu Special: Meng Hui Youhun,ONA,1.0,Finished Airing,Novel,['Fantasy'],PG-13 - Teens 13 or older,,19301.0,20732.0,236,0,,,,,,1.0,
2020,1,Bakugan: Armored Alliance,TV,52.0,Finished Airing,Original,"['Action', 'Fantasy']",PG - Children,5.7,11340.0,9212.0,4509,6,1701.0,['Strategy Game'],,5.0,3.0,24.0,2020-04-03
2020,1,Battle Spirits: Kakumei no Galette,ONA,5.0,Finished Airing,Card game,"['Adventure', 'Sci-Fi']",PG-13 - Teens 13 or older,6.47,7253.0,12842.0,1451,0,292.0,"['Military', 'Mythology', 'Strategy Game']",,,,24.0,2020-08-28
2020,1,Bessatsu Olympia Kyklos,TV,24.0,Finished Airing,Manga,"['Comedy', 'Sports']",PG-13 - Teens 13 or older,6.97,4522.0,5261.0,18653,78,6885.0,['Historical'],['Seinen'],1.0,21.0,5.0,2020-04-20
2020,1,Beuledeu Ibalso 2,TV,26.0,Finished Airing,Unknown,"['Comedy', 'Fantasy']",PG - Children,,19451.0,21658.0,186,0,,['Anthropomorphic'],,,,10.0,2020-06-06
2020,1,Bie Re Liumang Tu Ma Xiu 3,ONA,70.0,Finished Airing,Original,['Comedy'],PG - Children,,19466.0,23403.0,120,0,,['Anthropomorphic'],['Kids'],,,3.0,2020-07-22
2020,1,Bite-Choicar,TV,26.0,Finished Airing,Original,,PG - Children,,19501.0,17309.0,464,2,,['Racing'],['Kids'],6.0,7.0,30.0,2020-04-18
2020,1,Black Channel,ONA,,Currently Airing,Manga,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,,19504.0,21693.0,183,2,,['Mythology'],,,,12.0,2020-08-31
2020,1,Black Clover,TV,170.0,Finished Airing,Manga,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,8.14,475.0,57.0,1761014,48241,903738.0,,['Shounen'],2.0,18.0,23.0,2017-10-03
2020,1,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,Special,1.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,7.46,2100.0,3293.0,50247,101,20511.0,,,,,9.0,
2020,1,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,ONA,2.0,Finished Airing,Manga,['Action'],PG-13 - Teens 13 or older,7.16,3575.0,1363.0,187686,192,96542.0,"['School', 'Super Power']",['Shounen'],,,23.0,
2020,1,Bonobono (TV 2016),TV,,Currently Airing,4-koma manga,"['Comedy', 'Slice of Life']",G - All Ages,6.37,7867.0,10211.0,3265,19,757.0,['Anthropomorphic'],,6.0,4.0,5.0,2016-04-02
2020,1,Boruto: Naruto Next Generations,TV,293.0,Finished Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.0,9893.0,208.0,892326,7366,455162.0,['Martial Arts'],['Shounen'],0.0,17.0,23.0,2017-04-05
2020,1,Bu Lu Ke Zhandui: Yuan Xing Shi Shouwei,ONA,20.0,Finished Airing,Original,['Fantasy'],PG - Children,,19575.0,24756.0,94,0,,,['Kids'],,,12.0,2020-09-30
