,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Synonyms,Themes,Genre,German,Spanish,Demographics,French
206,プリンセス・プリンシパル Crown Handler 第3章,Princess Principal: Crown Handler - Chapter 3,['Movie'],1,Finished Airing,"Apr 7, 2023",,,"None found,",['Sentai Filmworks'],['Actas'],Original,"['Action', 'Mystery']",['Historical'],,1 hr.,R - 17+ (violence & profanity),7.64,#1460,#6090,"12,805",24,3279,"While the funeral of the assassinated Prince Edward, who was the first in line to succeed the throne, is being held, the nobles of the Kingdom of Albion discuss topics such as whether the second-in-line Princess Mary or the third-in-line Duke of Arkham, Prince Richard, will succeed the throne, and how the Duke of Normandy will act. The Duke of Arkham asks Princess if she will side with him or the Duke of Normandy. While wishing to change the world so that all people are equal, Princess is shaken by the Duke of Arkham, who is the mastermind behind Edward's assassination. Meanwhile, Ange and Dorothy are given a mission to infiltrate as Mary's maids and investigate the state of the royal family by the Commonwealth's control. Mary is crushed and exhausted due to the pressure of becoming first in line to the throne. As chaos surrounds the succession to the throne, the Duke of Arkham's plot finally begins to unfold. The darkness writhing in the Kingdom of Albion begins to swallow up Team White Pigeon. (Source: Official site, translated)","['Prequel (Movie) Princess Principal: Crown Handler Movie 2', 'Sequel (Movie) Princess Principal: Crown Handler Movie 4']",Princess Principal: Crown Handler Movie 3,,,,,,,
207,劇場版 Collar×Malice -deep cover-,,['Movie'],2,Finished Airing,"May 26, 2023 to Jun 23, 2023",,,"['Studio Mausu', 'Avex Pictures']","None found,",['Studio Deen'],Visual novel,"['Mystery', 'Romance', 'Suspense']",,['Josei'],51 min. per ep.,R - 17+ (violence & profanity),5.86,#10648,#6453,"11,126",46,262,"A dangerous shadow organization launches a campaign of fear and violence in the city of Shinjuku, pushing society to the brink of chaos. As a young police officer tasked with restoring order, Ichika Hoshino becomes the target of an attack, and has a poisonous collar attached to her neck. With the situation spiraling out of control and time running out, five mysterious strangers appear to aid her in her quest for the truth. Who can she trust? Will she be able to save herself and the soul of Shinjuku from the clutches of oblivion? (Source: Aksys Games)",[],Collar x Malice Movie: Deep Cover,,"['Detective', 'Reverse Harem']",,,,,
208,アムリタの饗宴,The Feast of Amrita,['Movie'],1,Finished Airing,"May 26, 2023",,,"None found,",['Sentai Filmworks'],['Zelico Film'],Original,"['Fantasy', 'Horror', 'Mystery']",,,47 min.,R - 17+ (violence & profanity),5.38,#12492,#7522,"7,612",10,1076,"On their way home from high school, Tamahi and some classmates are shocked as they witness someone fall from the rooftop of nearby apartment. Panicked and confused, they rush to the building only to find it deserted. As Tamahi wonders about this, she has the uneasy feeling they are being watched. What is the strange presence around her... (Source: HIDIVE)","['Sequel (Movie) Aragne no Mushikago', '']",Amrita no Kyouen,,,,,,,
209,그 여름,The Summer,['Movie'],1,Finished Airing,"Jun 7, 2023",,,['Laftel'],"None found,",['Red Dog Culture House'],Novel,"['Drama', 'Girls Love']",,,1 hr. 1 min.,PG-13 - Teens 13 or older,7.02,#4292,#8981,"4,912",26,1262,"The 61-minute long movie follows the life of 18-year-old Yi-gyeong (Yoon Ah-Young), a quiet, ordinary student who meets Suyi (Song Harim), an athletic girl who stirs up new romantic feelings in her, causing her to realize her identity. Over the next two years, their relationship helps both women grow, but ironically, because of this development, Yi-gyeong realizes her thoughts about Suyi have begun to change. (Source: THE HOLY MOTHER OF YURI)",[],Geu Yeoreum Movie,That Summer,,,,,,
210,劇場版アイドリッシュセブン LIVE 4bit BEYOND THE PERiOD,,['Movie'],2,Finished Airing,"May 20, 2023",,,['Lantis'],"None found,",['Orange'],Game,,,,1 hr. 33 min. per ep.,PG-13 - Teens 13 or older,7.88,#869,#9846,"3,723",34,854,"A live performance by IDOLiSH7, TRIGGER, Re:vale, and ŹOOĻ , 4 groups with different charms, will meet in one place, and the grand live entertainment will begin! (Source: Translated, edited from official website)",[],IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,,"['Idols (Male)', 'Music']",,,,,
211,永久少年 NEXT STAGE,,['Movie'],3,Finished Airing,"Jun 9, 2023",,,"['Movic', 'Fuji TV', 'KlockWorx', 'Ultra Super Pictures', 'Polygon Pictures', 'King Records', 'Kadokawa', 'Aeon Entertainment']","None found,",['LIDENFILMS'],Original,,,,22 min. per ep.,PG-13 - Teens 13 or older,6.46,#7354,#12338,"1,724",3,284,"It has now been one year since six middle-aged guys with nothing left to lose started this idol group under one rood, with stars in their eyes. Overcoming various hardships and strengthening their bonds one step at a time, they have made progress into their new lives. Now you can watch in theaters the story of what comes next for the Eternal Boys, in this three-vignette feature. (Source: Polygon Pictures)","['Prequel (TV) Eternal Boys', '']",Eternal Boys Next Stage,Eikyuu Shounen Next Stage,"['Adult Cast', 'Idols (Male)', 'Music']",['Slice of Life'],,,,
212,えいがそれいけ! アンパンマン ロボリィとぽかぽかプレゼント,,['Movie'],1,Finished Airing,"Jun 30, 2023",,,"None found,","None found,",['TMS Entertainment'],Picture book,"['Comedy', 'Fantasy']",,['Kids'],1 hr. 4 min.,PG - Children,[],#14461,#20663,246,0,,"Comet Robo is a place where robots who can make anything live. The robot girl who lives on this planet, Roboly, is always the best at what she does. However, she learns that there is only one ""important thing"" that even she can't make, and leaves Comet Robo to find it. During the journey, Roboly and her partner, the little robot bird Koto, pick up a gift box containing a nice music box and come to Anpanman's world to find the owner. As she meets Anpanman and spends time with him, she notices that her chest feels ""warm"" for some reason. While wondering about her first feelings, Roboly gradually deepens his bond with Anpanman and friends. At the same time, Baikinman invents the strongest mecha ""Roboking"" and goes on a rampage in Comet Robo. Will Anpanman and friends be able to protect Comet Robo from Baikinman? And will Roboly be able to find the ""important thing?"" (Source: Translated, edited from official website)",[],Sore Ike! Anpanman Movie: Roboly to Pokapoka Present,,,,,,,
213,거신: 바람의 아이,,['Movie'],1,Finished Airing,"May 18, 2023",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",,,1 hr. 33 min.,PG - Children,[],#20040,#21578,197,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Colossus: Child of the Wind,,,,,,,
214,钟馗,Master Zhong,['Movie'],1,Finished Airing,"Jun 16, 2023",,,"None found,","None found,","None found,",Unknown,"['Action', 'Fantasy']",,,1 hr. 37 min.,PG-13 - Teens 13 or older,[],#16323,#22173,167,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Zhongkui,"Liu Dai Zhongkui, Zhong Kui",,,,,,
215,シナぷしゅ THE MOVIE ぷしゅほっぺにゅうワールド,,['Movie'],1,Finished Airing,"May 19, 2023",,,"['TV Tokyo', 'CEKAI']","None found,","None found,",Unknown,"['Adventure', 'Fantasy']",,,43 min.,PG - Children,[],#14635,#22299,161,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Synapusyu The Movie: Push Hoppe New World,,,,,,,
216,拾憶男孩,Time in a Bottle,['Movie'],1,Finished Airing,"May 5, 2023",,,"None found,","None found,","None found,",Original,,,,14 min.,PG-13 - Teens 13 or older,[],#14178,#22479,153,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shi Yi Nanhai,,,['Drama'],,,,
217,貓年海岸,Impurrfection,['Movie'],1,Finished Airing,"May 5, 2023",,,"None found,","None found,","None found,",Original,,['Anthropomorphic'],,13 min.,PG-13 - Teens 13 or older,[],#17542,#23160,130,0,,"Mr. Cat has aquaphobia, and he was too terrified to swim in the zodiac race to fulfill his dream of becoming the Guardian God of the Year. He has since lived regretfully by the sea, overlooking the race's destination every day for countless years, until an accident brings him closer and closer to the water... (Source: IMDB)",[],Mao Nian Haian,,,['Drama'],,,,
218,完美之城：最勇敢的小孩,Perfect City: The Bravest Kid,['Movie'],1,Finished Airing,"Apr 1, 2023",,,"None found,","None found,","None found,",Original,,,,6 min.,None,[],#15229,#23431,123,0,,A paper boy who is dreaming a big iron knife hand chasing him all the way realizes that his parents he depends on most are actually that knife hand. (Source: IMDB),[],Wanmei Zhi Cheng: Zui Yonggan de Xiaohai,,,['Drama'],,,,
219,映画しまじろう しまじろうとゆうきのうた,,['Movie'],1,Finished Airing,"Jun 1, 2023",,,['Benesse Corporation'],"None found,","['Shanghai Animation Film Studio', 'Shimogumi']",Other,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 15 min.,G - All Ages,[],#14213,#23423,123,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shimajirou no Wow! Movie 11: Shimajirou to Yuuki no Uta,"Qiaohu Qihuan Wutai Lixian Ji, Qiaohu and the Fantastic Magic Circus, 巧虎奇幻舞台历险记",,,,,,
220,憨兔的奇幻之旅,,['Movie'],1,Finished Airing,"Jun 22, 2023",,,"None found,","None found,","None found,",Original,"['Adventure', 'Comedy', 'Fantasy']",['Anthropomorphic'],,Unknown,G - All Ages,[],#21043,#23900,113,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Hantu de Qihuan Zhi Lu,,,,,,,
221,フィクション信貴山,Fiction Mt. Shigi,['Movie'],1,Finished Airing,"Apr 17, 2023",,,"None found,","None found,",['Takun Manga Box'],Other,,['Historical'],,6 min.,G - All Ages,[],#20617,#24035,110,0,,"A story about a dharmapala, a Buddhist deity that often takes on the form of a child, who helps a monk on various adventures. From healing a sick emperor to returning a stolen rice bowl, this charming story is rooted in the mythology of Chougosonshi-ji temple on Mt. Shigi in Nara, Japan. (Source: Collaborative Cataloging Japan)",[],Fiction Shigi Yama,Fiction Mount Shigi,,['Comedy'],,,,
222,夏夢迴,Monsoon Blue,['Movie'],1,Finished Airing,"May 23, 2023",,,"None found,","None found,",['Flying Monkeys Production'],Original,"['Award Winning', 'Drama']",,,14 min.,PG-13 - Teens 13 or older,[],#15452,#23963,111,0,,"The dream of a goldfish to return into its wild form uproars her long-forgotten memories, and a self-conscious monsoon is about to be uninhibited. (Source: FilmFreeway)",[],Xia Meng Hui,,,,,,,
223,疯狂小世界,,['Movie'],1,Finished Airing,"Jun 22, 2023",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 26 min.,PG - Children,[],#20598,#24424,102,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Fengkuang Xiao Shijie,,,,,,,
224,魔幻奇缘之宝石公主,Magic Princess,['Movie'],1,Finished Airing,"Apr 29, 2023",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 20 min.,G - All Ages,[],#17893,#24879,95,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Mohuan Qi Yuan: Baoshi Gongzhu,,,,,,,
225,青蛙王国之奇幻女王历险,,['Movie'],1,Finished Airing,"Apr 1, 2023",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 25 min.,PG - Children,[],#18798,#24991,94,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (Movie) Qingwa Wangguo: Jixian Yundong', '']",Qingwa Wangguo: Qihuan Nuwang Lixian,,,['Adventure'],,,,
226,新猪猪侠大电影·超级赛车,,['Movie'],1,Finished Airing,"Apr 29, 2023",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 25 min.,PG - Children,[],#15762,#25032,93,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Xin Zhu Zhu Xia Da Dianying: Chaoji Saiche,,"['Racing', 'Super Power']",['Sci-Fi'],,,,
227,超萌时空宝贝,,['Movie'],1,Finished Airing,"Apr 29, 2023",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 18 min.,PG - Children,[],#19816,#25268,90,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Chao Meng Shikong Baobei,,,,,,,
228,宇宙护卫队：风暴力量,Cosmicrew: Storm Force,['Movie'],1,Finished Airing,"Apr 29, 2023",,,"None found,","None found,","None found,",Original,"['Adventure', 'Sci-Fi']",['Anthropomorphic'],['Kids'],1 hr. 33 min.,PG - Children,[],#16200,#25261,90,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Yuzhou Huwei Dui: Fengbao Liliang,,,,,,,
229,犬になったら好きな人に拾われた。OVA,My Life as Inukai-san’s Dog. OVA,['Special'],2,Finished Airing,"Mar 29, 2023 to Apr 26, 2023",,,"['King Records', 'WWWave']","None found,",['Quad'],['Web manga'],"['Comedy', 'Ecchi']",,,12 min. per ep.,R+ - Mild Nudity,5.32,#12643,#4872,"22,717",77,10135,"Dog Pool. Worried about her weight, Karen Inukai decides to head to the pool and invites her friend Mike Nekotani to come along. Unbeknownst to the dog-phobic Nekotani, their destination is no regular swimming pool—it is a dog pool, where Inukai plans to play with her beloved Pochita. Unfortunately for the trio, Nekotani's fear of dogs soon puts their day of peaceful recreation in jeopardy. Gakuensai Date. The school festival is here, and Inukai has finally gotten a break from working at her class' dog cafe. She takes this opportunity to bring Pochita on a date, but the two immediately run into Inukai's self-proclaimed rival for Pochita's affection, Usagi Tsukishiro, who insists on tagging along. Their tour of the festival attractions soon brings them to a haunted house. When the horrors inside prove too much for both Inukai and Tsukishiro to handle, it is up to Pochita to calm the girls down. [Written by MAL Rewrite]","['Adaptation (Manga) Inu ni Nattara Suki na Hito ni Hirowareta.', '']",Inu ni Nattara Suki na Hito ni Hirowareta. Specials,,,,,,,
230,マッシュル-MASHLE- マッシュ・バーンデッドと不思議な手紙,Mashle: Magic and Muscles - Mash Burnedead and the Mysterious Letter,['TV Special'],1,Finished Airing,"May 20, 2023",,,"None found,","None found,",['A-1 Pictures'],['Manga'],"['Action', 'Comedy', 'Fantasy']",,['Shounen'],23 min.,PG-13 - Teens 13 or older,6.42,#7600,#5191,"19,487",42,8503,Recap of the first six episodes of Mashle.,[],Mashle: Mash Burnedead to Fushigi na Tegami,Mashle Recap,"['Gag Humor', 'Parody', 'School']",,,,,
231,大激戦特集！反撃同盟VSビッグ・マム,One Piece: Recapping Fierce Fights! The Countercharge Alliance vs. Big Mom,['TV Special'],1,Finished Airing,"Jun 18, 2023",,,"None found,","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Shounen'],24 min.,PG-13 - Teens 13 or older,6.59,#6565,#9664,"3,929",2,1699,This is the 8th recap special of the Wano arc.,[],One Piece: Dai Gekisen Tokushuu! Hangeki Doumei vs. Big Mom,"One Piece Recap, One Piece Special",,,,,,
232,大激戦特集！ゾロ VS 大看板！,One Piece: Recapping Fierce Fights! Zoro vs. a Lead Performer!,['TV Special'],1,Finished Airing,"May 14, 2023",,,"None found,","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Shounen'],24 min.,PG-13 - Teens 13 or older,6.56,#6744,#9719,"3,862",1,1711,This is the 7th recap special of the Wano arc.,[],One Piece: Dai Gekisen Tokushuu! Zoro vs. Ookanban!,"One Piece Recap, One Piece Special",,,,,,
233,機動戦士ガンダム 水星の魔女総集編,Mobile Suit Gundam: The Witch from Mercury Season 2 Recap,['TV Special'],1,Finished Airing,"May 14, 2023",,,"None found,","None found,",['Sunrise'],Original,"['Action', 'Sci-Fi']",,,24 min.,R - 17+ (violence & profanity),6.19,#8873,#13550,"1,209",3,420,Recap of the first five episodes of Kidou Senshi Gundam: Suisei no Majo Season 2.,[],Kidou Senshi Gundam: Suisei no Majo Season 2 Recap,,"['Mecha', 'School', 'Space']",,,,,
