,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
21,Mr. Nobunaga's Young Bride,ノブナガ先生の幼な妻,Nobunaga Teacher's Young Bride,Nobunaga Teacher's Young Bride,Nobunaga Teacher's Young Bride,Nobunaga Teacher's Young Bride,['TV'],12,Finished Airing,"Apr 6, 2019 to Jun 22, 2019",['Spring 2019'],Saturdays at 23:20 (JST),"None found,","None found,",['Seven'],['Manga'],"['Comedy', 'Romance', 'Ecchi']",,,7 min. per ep.,R+ - Mild Nudity,5.31,#12668,#2393,"88,270",111,38027,"""One day, a girl who loves me will suddenly appear before me""—Middle school teacher Nobunaga has always been dreaming of such a gal game-like situation. However, the one who appeared before him was Kichou, a 14-year-old girl who proclaims herself as his wife. Appearing to have arrived from the Sengoku era, she mistakes Nobunaga as Nobunaga Oda and urges him to conceive a child with her. Thus begins the age-difference love comedy between a gal game-loving teacher and a Sengoku era expert princess. (Source: MAL News)","['Adaptation (Manga) Nobunaga-sensei no Osanazuma', '']",Nobunaga-sensei no Osanazuma,"['Harem', 'School', 'Time Travel']",,
22,,真夜中のオカルト公務員,Midnight Occult Civil Servants,Midnight Occult Civil Servants,Midnight Occult Civil Servants,Midnight Occult Civil Servants,['TV'],12,Finished Airing,"Apr 8, 2019 to Jun 24, 2019",['Spring 2019'],Mondays at 00:30 (JST),"None found,",['Funimation'],['LIDENFILMS'],['Manga'],"['Mystery', 'Supernatural']",,['Shoujo'],23 min. per ep.,PG-13 - Teens 13 or older,6.75,#5613,#2684,"73,597",131,26829,"The Nocturnal Community Relations Division is a team of people who specialize in solving cases involving the ominous occult creatures of the night unseen by ordinary humans. Young and unsuspecting Arata Miyako has been assigned to the Shinjuku Ward Office of the division, where he meets his fellow members Theo Himezuka and Kyouichi Sakaki. On his first night, Arata finds himself on a mission where he discovers to his surprise that not only does every supernatural creature he once thought to be fictional actually exist, but also that he is the only human who can understand their non-human speech. Arata's surprises do not end there, as later that night, he meets a legendary creature called a Tengu that refers to him as the famous Heian-era exorcist, Abe no Seimei. Unfamiliar with the exorcist, Arata pays no mind and continues to work with his team, utilizing his unique ability to assist in the resolution of their cases. Mistaken by many occult creatures as Abe no Seimei and quickly becoming notorious for his special ability during his work, Arata becomes curious of his origins and invests himself more into solving cases regarding occult creatures he encounters once he learns of a certain connection between himself and the exorcist. However, Arata will quickly find that dealing with supernatural creatures is not as simple as he thought, as danger begins to play a fundamental role in his everyday findings and his ability starts to present an unexpected issue. [Written by MAL Rewrite]","['Sequel (OVA) Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to', 'Adaptation (Manga) Mayonaka no Occult Koumuin']",Mayonaka no Occult Koumuin,"['Adult Cast', 'Mythology', 'Workplace']",,
23,Jyoshi Kausei,女子かう生,Joshi Kausei,Joshi Kausei,Joshi Kausei,Joshi Kausei,['TV'],12,Finished Airing,"Apr 6, 2019 to Jun 22, 2019",['Spring 2019'],Saturdays at 23:15 (JST),"None found,","None found,",['Seven'],['Web manga'],"['Comedy', 'Slice of Life']",,,3 min. per ep.,PG-13 - Teens 13 or older,5.84,#10747,#2762,"70,213",58,26328,"Momoko Futo is an average high-school girl going about her everyday life. Though laid-back and cheerful, her life is anything but mundane as her eccentricity and clumsiness never fail to spice up her days. Her two best friends are always with her: the cute and innocent Mayumi Furui, and the calm and cool Shibumi Shibusawa. Without any spoken dialogue or narration, Joshikausei aims to recount the comedic shenanigans these girls get up to through the expressive sounds and gestures that they make. [Written by MAL Rewrite]","['Adaptation (Manga) Joshikausei', '']",Joshikausei,"['CGDCT', 'School']",,
24,,消滅都市,Afterlost,,,,['TV'],12,Finished Airing,"Apr 7, 2019 to Jun 23, 2019",['Spring 2019'],Sundays at 23:30 (JST),"['Sotsu', 'Pony Canyon', 'KlockWorx', 'Tokyo MX', 'GREE', 'Akatsuki']",['Funimation'],['Madhouse'],Game,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",,,23 min. per ep.,PG-13 - Teens 13 or older,5.50,#12114,#2769,"69,810",63,20754,"One day, a city suddenly disappears. Takuya, a professional by-the-contract courier and lone wolf, meets Yuki, the only survivor from the city's extinction. The two rely on a message from Yuki's father, who was heard to be missing, and head toward the disappeared city, Lost. However, unexpected obstacles strike before the pair, with the reality especially shocking for Yuki. Before them are the feelings of those left behind, a mysterious group manipulating in the shadows, and unveiling the hidden conspiracy. Takuya and Yuki, who both were initially strangers, would deepen their bond during the journey and unravel the mystery of the Lost city. (Source: MAL News)",[],Shoumetsu Toshi,,,
25,,ロビハチ,RobiHachi,,,,['TV'],12,Finished Airing,"Apr 8, 2019 to Jun 24, 2019",['Spring 2019'],Mondays at 23:30 (JST),"['Sotsu', 'Pony Canyon', 'Cygames']",['Funimation'],['Studio Comet'],Original,"['Adventure', 'Comedy', 'Sci-Fi']",['Space'],,24 min. per ep.,PG-13 - Teens 13 or older,6.54,#6849,#4004,"34,910",87,11518,"Ever since they encountered aliens on the moon, humanity's technology has developed by leaps and bounds. Half a century later, even though most have it easy, Robby Yaji and Hacchi Kita cannot seem to catch a break in this advanced society. Robby—a man perpetually struck by misfortune—owes large sums of money to debt collectors due to his poor investments in shady get-rich-quick schemes, and Hacchi finds it difficult to get over the boredom of his mundane life. The two end up on an adventure of a lifetime when loan shark boss Yang sends Hacchi to collect the money Robby owes. Rather than pay up, Robby blasts off into space and heads to Isekandar, a planet that supposedly brings happiness to anyone who visits. Seeing a chance for some much needed excitement, Hacchi tags along with Robby on this journey filled with alien encounters, giant robot battles, and all sorts of troublemaking—all the while avoiding Yang and his cronies who are desperately combing the universe to find them. [Written by MAL Rewrite]",[],RobiHachi,,,
26,,八十亀ちゃんかんさつにっき,,,,,['TV'],12,Finished Airing,"Apr 4, 2019 to Jun 20, 2019",['Spring 2019'],Thursdays at 19:53 (JST),"['Creators in Pack', 'Cloud22']","None found,",['Saetta'],['4-koma manga'],"['Comedy', 'Slice of Life']",['School'],['Shounen'],3 min. per ep.,PG-13 - Teens 13 or older,6.26,#8493,#4128,"33,086",13,14133,"After growing up in Tokyo, high school student Jin Kaito moves to Nagoya where he meets Yatogame Monaka, a fellow student who puts her Nagoya dialect on full display. With her cat-like appearance and unvarnished Nagoya dialect, Yatogame won't open up to him at all. This popular local comedy is increasing the status of Nagoya through observation of the adorable Yatogame-chan! (Source: Crunchyroll)","['Sequel (TV) Yatogame-chan Kansatsu Nikki Nisatsume', 'Adaptation (Manga) Yatogame-chan Kansatsu Nikki']",Yatogame-chan Kansatsu Nikki,,,
27,,八月のシンデレラナイン,Cinderella Nine,Cinderella Nine,Cinderella Nine,Cinderella Nine,['TV'],12,Finished Airing,"Apr 8, 2019 to Jul 8, 2019",['Spring 2019'],Mondays at 01:35 (JST),"['TV Tokyo', 'Victor Entertainment', 'AT-X']",['Sentai Filmworks'],['TMS Entertainment'],Game,,,,23 min. per ep.,PG-13 - Teens 13 or older,6.12,#9265,#4386,"28,905",32,10576,"In the game, the player takes the role of an unnamed former little senior league baseball ace who lost his or her baseball career after suffering an unspecified injury. The character moves to his or her grandmother's hometown and enrolls in the local high school, resolved never to enter the world of baseball again. When the character meets Tsubasa Arihara, he or she is persuaded to be the manager of the school's baseball team, and to take the team to the high school nationals at Koshien. (Source: ANN)","['Sequel (Special) Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari', '']",Hachigatsu no Cinderella Nine,"['School', 'Team Sports']",['Sports'],
28,,MIX MEISEI STORY,MIX,,,,['TV'],24,Finished Airing,"Apr 6, 2019 to Sep 28, 2019",['Spring 2019'],Saturdays at 17:30 (JST),"['Shogakukan-Shueisha Productions', 'Yomiuri Telecasting']",['Funimation'],['OLM'],['Manga'],"['Drama', 'Romance', 'Sports']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.22,#3282,#4584,"26,347",70,10377,"Because of the legend left by Tatsuya Uesugi, Meisei Academy High School was well-known for their strong baseball team. But 26 years after their glory, the team has not been able to keep their record and has since lost their fame. Two stepbrothers, Souichirou and Touma Tachibana, aim to revive of the once-strong Meisei Academy baseball team and enter the National High School Baseball Championship. Souichirou and Touma are second years in Meisei Academy Middle School. Both boys are talented baseball players. Souichirou has shown excellent skill as a catcher and batter. Though having an extraordinary skill as a pitcher, Touma no longer pitches due to a certain reason. Once the two enter high school, they pair as a battery and aim to enter the National High School Baseball Championship! (Source: YTV, edited)","['Sequel (TV) Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e', 'Adaptation (Manga) Mix']",Mix: Meisei Story,"['School', 'Team Sports']",,
29,Mobile Suit Gundam: The Origin (TV),機動戦士ガンダム THE ORIGIN 前夜 赤い彗星,Mobile Suit Gundam: The Origin - Advent of the Red Comet,,,,['TV'],13,Finished Airing,"Apr 29, 2019 to Aug 12, 2019",['Spring 2019'],Mondays at 00:35 (JST),['Sunrise Music'],"None found,",['Sunrise'],['Manga'],"['Action', 'Sci-Fi']",,['Shounen'],25 min. per ep.,PG-13 - Teens 13 or older,8.13,#483,#4671,"25,134",123,11502,"What was the tragedy that decided the fates of Char Aznable, the man later nicknamed the ""Red Comet"" as an ace pilot of the Zeon forces, and his sister Sayla Mass? The two siblings' journeys, brought on by the sudden death of their father Zeon Zum Deikun who was a leader of the Spacenoids, are depicted in the four episodes of ""Chronicle of Char and Sayla."" The Zabi family who seize control of Side 3 and lead the Principality of Zeon, the early days of many renowned Zeon ace pilots who later fight in the One Year War, the secrets of mobile suit development, conflicts with the Earth Federation Forces, and the road leading to the outbreak of war—all will be revealed. (Source: Official Website)","['Adaptation (Manga) Kidou Senshi Gundam: The Origin', '']",Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,"['Mecha', 'Military', 'Space']",,
30,,叛逆性ミリオンアーサー 第2シーズン,Operation Han-Gyaku-Sei Million Arthur 2nd Season,Million Arthur Staffel 2,Million Arthur Temporada 2,Million Arthur Saison 2,['TV'],13,Finished Airing,"Apr 4, 2019 to Jun 27, 2019",['Spring 2019'],Thursdays at 22:00 (JST),"['Square Enix', 'Sotsu', 'Genco', 'Lantis', 'Magic Capsule', 'Fields', 'bilibili', 'Bandai Namco Arts', 'Happinet']",['Funimation'],['J.C.Staff'],Game,"['Action', 'Comedy', 'Fantasy']",,,23 min. per ep.,PG-13 - Teens 13 or older,6.29,#8348,#5040,"21,014",19,4989,Second season of Hangyakusei Million Arthur.,"['Prequel (TV) Hangyakusei Million Arthur', 'Sequel (Special) Hangyakusei Million Arthur: Saraba Itoshi no Danchou']",Hangyakusei Million Arthur 2nd Season,,,
31,,ストライクウィッチーズ 501部隊発進しますっ！,Strike Witches: 501st JOINT FIGHTER WING Take Off!,Strike Witches: 501st Joint Fighter Wing Take Off!,Strike Witches: 501st Joint Fighter Wing Take Off!,Strike Witches: 501st Joint Fighter Wing Take Off!,['TV'],12,Finished Airing,"Apr 10, 2019 to Jun 26, 2019",['Spring 2019'],Wednesdays at 00:45 (JST),"['Nippon Columbia', 'Glovision', 'Anime Beans']",['Funimation'],"['Acca effe', 'Giga Production']",['Manga'],"['Comedy', 'Sci-Fi']",,['Shounen'],13 min. per ep.,PG-13 - Teens 13 or older,6.62,#6367,#5063,"20,795",31,6429,"Yoshika Miyafuji joins the 501st Joint Fighter Wing, a defense unit specializing in taking down alien beings known as the Neuroi. However, in days of no invasion, she and the members of the unit are taking down day to day tasks like cooking and laundry. (Source: MAL News)","['Adaptation (Manga) Strike Witches: 501 Butai Hasshin shimasu!', '']",Strike Witches: 501 Butai Hasshin Shimasu!,"['CGDCT', 'Military']",,
32,Chou Kadou Girl 1/6,超可動ガール1/6,Amazing Stranger,Amazing Stranger,Amazing Stranger,Amazing Stranger,['TV'],12,Finished Airing,"Apr 6, 2019 to Jun 22, 2019",['Spring 2019'],Saturdays at 23:00 (JST),"['AT-X', 'Seven', 'Futabasha', 'A-Craft', 'AQUA ARIS']","None found,",['Studio A-CAT'],['Manga'],"['Comedy', 'Romance', 'Sci-Fi']",,['Seinen'],12 min. per ep.,PG-13 - Teens 13 or older,5.98,#10027,#5229,"19,181",28,8330,"Bouida Haruto, a hardcore otaku with no interest in 3D (real) women, once appreciated figures from afar, accepting that ""if you get into them, there's no turning back."" However, when Nona, a character he loved from an anime called ""Girls→Planetary Investigation"" had a figure of her released, he ended up purchasing it. And then that night, the figure of Nona somehow came to life, and a couple-like lifestyle between man and toy began. (Source: MU)","['Adaptation (Manga) Choukadou Girl ⅙', '']",Choukadou Girl ⅙,,,
