,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
75,,イナズマイレブンGO クロノ・ストーン,Inazuma Eleven Go: Chrono Stones,,,,['TV'],51,Finished Airing,"Apr 18, 2012 to May 1, 2013",['Spring 2012'],Wednesdays at 19:00 (JST),"None found,","None found,",['OLM'],Game,,"['Super Power', 'Team Sports', 'Time Travel']",,23 min. per ep.,G - All Ages,7.28,#2938,#2937,"63,049",381,37764,"Inazuma Eleven Go: Chrono Stone is set after the Holy Road Soccer Tournament. The hero of of the moment, Tenma Matsukaze, traveled all over Japan to teach soccer to kids. He returns to Raimon Junior High School after completing his mission, but to his surprise, it's no longer the same Raimon Junior High that he remembers. The soccer club is non-existent, and the members of the champion team in the Holy Road Soccer Tournament have no recollection of taking part in the tournament. They neither remember Tenma nor the game of soccer they loved. As Tenma is baffled by this twist, Alpha, the leader of the Route Agents and captain of Protocol Omega team, suddenly appears before him. Alpha declares that he and his team are responsible for wiping out passion for soccer in Raimon along with the memories of the soccer club members: and Tenma himself is next. That's when a strange boy named Fei Rune appears just in time to save him. Just who is Fei, and why does Alpha want to eliminate soccer for good? Tenma knows that he needs to do everything in his power to emerge victorious. It's a battle that could seal the fate of soccer forever.","['Prequel (TV) Inazuma Eleven Go', 'Sequel (TV) Inazuma Eleven Go: Galaxy']",Inazuma Eleven Go: Chrono Stone,,['Sports'],
76,Saint Seiya Ω,聖闘士星矢Ω,,,,,['TV'],97,Finished Airing,"Apr 1, 2012 to Mar 30, 2014",['Spring 2012'],Sundays at 06:30 (JST),"['Dentsu', 'TV Asahi']","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,6.29,#8366,#3272,"51,171",138,25563,"The god of war and guardian of his namesake planet, Mars, was once sealed away by Seiya, but time has passed and his revival is at hand. Meanwhile, Saori Kido (Athena) is raising the boy Kouga, whose life Seiya saved, and he's been training every day to become a Saint in order to prepare for the coming crisis... Unaware of his destiny, when Kouga awakens to the power of his Cosmo hidden inside him, the curtain will rise upon the legend of a new Saint. (Source: ANN)","['Prequel (Movie) Saint Seiya: Tenkai-hen Josou - Overture', 'Adaptation (Manga) Saint Seiya Omega: New Cross Tanjou-hen']",Saint Seiya Omega,['Mythology'],,
77,"Aikatsu! Idol Katsudou! Idol ga Tsudou!, Aidoru ga Tsudou!, Aikatsu! 2, Idol ga Tsudou! 2",アイカツ！アイドルカツドウ！,,,,,['TV'],178,Finished Airing,"Oct 8, 2012 to Mar 31, 2016",['Fall 2012'],Thursdays at 18:30 (JST),"['TV Tokyo', 'Bandai Visual', 'Dentsu']","None found,","['Sunrise', 'Bandai Namco Pictures']",Original,,"['Idols (Female)', 'Music', 'School']",,24 min. per ep.,PG - Children,7.47,#2053,#3497,"45,719",918,15215,"An idol's brilliance illuminates the dreams of humanity. Starlight Academy, a holy ground for celebrities in training, seeks to realize this belief. Behind its rigorous entrance requirements lie not only the top young stars in the entertainment business, but some of the best memories these students will ever have. Or so Aoi Kiriya believes. Alongside her best friend Ichigo, Aoi decides to apply for the prestigious private school in hopes of living up to the praise of the biggest idol in the world: Mizuki Kanzaki. As they journey through the numerous laughs, friendships, and heartbreaks that await them, can the two girls light up the lives of others as Mizuki has done for them? Whether it be chopping down Christmas trees, traversing obstacle courses, or even rock climbing, there's always a playful new adventure to be found in the world of Aikatsu!. [Written by MAL Rewrite]","['Sequel (Movie) Aikatsu!: Nerawareta Mahou no Aikatsu! Card', '']",Aikatsu!,,['Slice of Life'],
78,"Yugioh, Yu-Gi-Oh! Zexal 2nd, Yuu Gi Ou! Zexal Second, Yuu Gi Ou! Zexal II, Yu-Gi-Oh! Zexal Second",遊☆戯☆王ZEXALⅡ（セカンド）,Yu-Gi-Oh! Zexal II,Yu☆Gi☆Oh! Zexal Staffel 2,Yu☆Gi☆Oh! Zexal Temporada 2,Yu☆Gi☆Oh! Zexal Saison 2,['TV'],73,Finished Airing,"Oct 7, 2012 to Mar 23, 2014",['Fall 2012'],Sundays at 17:30 (JST),"['TV Tokyo', 'Nihon Ad Systems', 'Konami Cross Media NY']","None found,",['Gallop'],['Manga'],"['Action', 'Fantasy']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,6.91,#4787,#3607,"43,113",255,22931,"After defeating a mysterious enemy, Yuuma Tsukumo, along with the help of Kaito Tenjou and Ryouga ""Shark"" Kamishiro, has thwarted the Barians' plans. However, Yuuma is still on a quest to retrieve the Number Cards to restore Astral's memories. The Seven Barian Emperors catch wind of Yuuma and Astral's endeavors and begin to collect the cards themselves to achieve their ultimate goal: destroying Astral's world in exchange for saving their own. Though only five of the emperors are present, they unanimously decide on annihilating Astral and Yuuma once and for all. Elsewhere, with their newfound powers of ZEXAL, Astral and Yuuma work to eliminate the enemy force that threatens Earth and the rest of the universe. Yu☆Gi☆Oh! Zexal Second unveils the mysteries and unpleasant surprises that lie in the wake of Yuuma's adversities. As Astral struggles to accept his past and the consequences it may have brought, will the gods continue to shower their fortune upon Yuuma on yet another perilous adventure? [Written by MAL Rewrite]","['Prequel (TV) Yu☆Gi☆Oh! Zexal', '']",Yu☆Gi☆Oh! Zexal Second,['Strategy Game'],,
79,"Doki Doki! Precure, Doki Doki! Pretty Cure",ドキドキ! プリキュア,Glitter Force Doki Doki,Glitter Force Doki Doki,,,['TV'],49,Finished Airing,"Feb 3, 2013 to Jan 26, 2014",['Winter 2013'],Unknown,['Asahi Broadcasting'],['Saban Entertainment'],['Toei Animation'],Original,,,,24 min. per ep.,G - All Ages,6.70,#5941,#4334,"29,528",161,13904,"Middle schooler Mana Aida is known for her vivid passion and kind-hearted disposition, especially by her friends Rikka Hishikawa and Alice Yotsuba. While the girls are on a school field trip, otherworldly villains from the ""Trump Kingdom"" appear and create giant monsters from the civilians' selfish desires to cause havoc. In the midst of finding a way to stop the destruction, Mana encounters ""Cure Sword,"" a mysterious Precure warrior. As Cure Sword engages in combat with the monsters, Mana meets Cure Sword's fairy allies, who tell her that she also has the ability to transform into a warrior herself. When Trump Kingdom's invaders begin to outnumber Cure Sword, Mana takes to the battleground with resolve. She partners with Sharuru, one of the fairies, and transforms into ""Cure Heart""—the Precure of Love. In her attempts to ally with Cure Sword, Mana ends up pulling Rikka and Alice into the fray, whom each partner with a fairy ally to transform into ""Cure Diamond"" and ""Cure Rosetta,"" respectively. Together, they battle against the Trump Kingdom invaders to protect the love in the world from being destroyed. [Written by MAL Rewrite]","['Adaptation (Manga) Dokidoki! Precure', '']",Dokidoki! Precure,['Mahou Shoujo'],['Action'],
80,"Cardfight!! Vanguard Third Season, Cardfight!! Vanguard 3rd Season",カードファイト!! ヴァンガード リンクジョーカー編,Cardfight!! Vanguard Link Joker,,Cardfight!! Vanguard Temporada 3: Link Joker,Cardfight!! Vanguard Link Joker,['TV'],59,Finished Airing,"Jan 13, 2013 to Mar 2, 2014",['Winter 2013'],Sundays at 10:00 (JST),"['TV Tokyo', 'Dentsu', 'Sotsu', 'Bushiroad']","None found,",['TMS Entertainment'],Original,,,,24 min. per ep.,PG-13 - Teens 13 or older,7.15,#3642,#4721,"24,498",86,12955,"Several months after the thrilling conclusion of the Asia Circuit Cardfight Vanguard tournament, Aichi Sendou's passion for the popular card game is stronger than ever. However, upon starting high school at the prestigious Miyaji Academy, a private institution that champions academics and sports, he feels disheartened when his classmates dismiss his favorite hobby as immature. Despite his schoolmates' cold reception—and the student council's unwavering opposition—Aichi finds the resolve to start a cardfight club, creating a safe haven for other cardfighters on campus while fulfilling the academy's extracurricular requirement. Recruiting friends new and old, Aichi and his fellow club members face a series of challenges while striving to have their club recognized by the school. [Written by MAL Rewrite]","['Prequel (TV) Cardfight!! Vanguard: Asia Circuit-hen', 'Sequel (TV) Cardfight!! Vanguard: Legion Mate-hen', 'Adaptation (Manga) Cardfight!! Vanguard', '']",Cardfight!! Vanguard: Link Joker-hen,['Strategy Game'],['Action'],
81,Chibi☆Devil! Chibi Devi!,ちび☆デビ！,,,,,['TV'],75,Finished Airing,"Oct 10, 2011 to Feb 17, 2014",['Fall 2011'],Mondays at 18:20 (JST),"['Shogakukan-Shueisha Productions', 'Half H.P Studio']","None found,",['SynergySP'],['Manga'],"['Slice of Life', 'Supernatural']","['Childcare', 'Mythology']",['Shoujo'],5 min. per ep.,PG - Children,6.91,#4793,#4914,"22,214",80,7691,"Sawada Honoka is a 14-year-old girl who is very timid. She easily gets bullied by other classmates. Honoka is a non-believer in God, Angels, and Devils. Though one day, a devil baby was dropped into her room while she was sleeping. What will Honoka believe in now? (Source: PocketScans)","['Adaptation (Manga) Chibi☆Devi!', '']",Chibi☆Devi!,,,
82,,ドラえもん (2005),,,,,['TV'],Unknown,Currently Airing,"Apr 22, 2005 to ?",['Spring 2005'],Fridays at 19:00 (JST),['TV Asahi'],"None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Sci-Fi']",,,25 min.,PG - Children,7.72,#1248,#5000,"21,408",239,9584,"Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. It is the 2005 version of 1979 series, with certain changes in the animation and other things. Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech. (Source: Wikipedia)","['Prequel (TV) Doraemon (1979)', 'Adaptation (Manga) Doraemon']",Doraemon (2005),['Anthropomorphic'],,"['Kids', 'Shounen']"
83,Hometown Rebuilding: Folktales from Japan,ふるさと再生 日本の昔ばなし,Folktales from Japan,Folktales from Japan,Historias Tradicionales Japonesas para la Reconstrucción de los Pueblos,Folktales from Japan,['TV'],258,Finished Airing,"Apr 1, 2012 to Mar 26, 2017",['Spring 2012'],Sundays at 09:00 (JST),"['TV Tokyo', 'Sony Music Entertainment', 'Peter Pan Creation']","None found,",['Tomason'],Other,,,['Kids'],24 min. per ep.,G - All Ages,6.93,#4665,#6444,"11,153",26,2789,"Like in any culture, Japanese kids grow up listening to the stories repeatedly told by their parents and grandparents. The boy born from a peach; the princess from the moon who is discovered inside a bamboo; the old man who can make a dead cherry tree blossom, etc. These short stories that teach kids to see both the dark and bright sides of life have passed traditional moral values from generation to generation. Each half-hour episode of Folktales from Japan consists of three self-contained stories, well-known and unknown, with a special focus on heartwarming stories that originate from Tohoku, the northern region heavily touched by the earthquake of 2011. May this program help cheer up earthquake victims and cast a light of hope for them? (Source: Crunchyroll)","['Sequel (TV) Furusato Meguri: Nippon no Mukashibanashi', '']",Furusato Saisei: Nippon no Mukashibanashi,['Historical'],['Supernatural'],
84,Kuromajyo-san ga Toru!!,黒魔女さんが通る!!,Here Comes the Black Witch!!,,,,['TV'],60,Finished Airing,"Apr 4, 2012 to Feb 19, 2014",['Spring 2012'],Unknown,['NHK'],"None found,",['Shin-Ei Animation'],Novel,"['Comedy', 'Slice of Life']",,,7 min. per ep.,PG - Children,6.55,#6743,#6667,"10,303",9,2979,"Kurotori Chiyoko, a 5th-grader in elementary school, loves the occult. One day, a friend requests her to do a love fortune-telling. Chiyoko tries to summon Cupid, but thanks to a stuffy nose, accidentally summons a witch named Gyubid instead! From that day on, Chiyoko starts learning witchcraft from Gyubid, the self-proclaimed hottest instructor of the magic world. The training regimen is tough, and punishment for slacking is harsh. Fortunately, Chiyoko is able to keep her extra-curricular studies secret, aided by the fact that no one else can see Gyubid. (Source: AnimeNfo.com)","['Adaptation (Light Novel) Kuromajo-san ga Tooru!!', '']",Kuromajo-san ga Tooru!!,['School'],,
85,"Beast Rotation Battle Monsuno, Monsuno: Combat Chaos.",獣旋バトル モンスーノ,Monsuno: World Master,,Monsuno,,['TV'],52,Finished Airing,"Oct 3, 2012 to Sep 25, 2013",['Fall 2012'],Wednesdays at 18:00 (JST),"['TV Tokyo', 'Dentsu', 'Dentsu Tec']",['Dentsu Entertainment USA'],['Larx Entertainment'],Original,"['Action', 'Adventure']",,,22 min. per ep.,PG - Children,6.47,#7274,#6743,"10,085",47,4149,"Chase Suno and his friends, Jinja and Bren, are on a search for Chase's father, Jeredy Suno. However, they soon become involved in something else upon reaching their father's lab and becoming involved with an organism known as Monsuno. Chase, choosing to side with his father's work, denies S.T.O.R.M. access to the Monsuno and escapes. They are now on the run from the military organization, S.T.O.R.M., while still looking for Chase's father. However, a mysterious organization also has his eyes set on Chase and the group's Monsuno. (Source: Animeultima)",[],Juusen Battle Monsuno,,,
86,,サザエさん,Mrs. Sazae,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1969 to ?",['Fall 1969'],Sundays at 18:30 (JST),['Fuji TV'],"None found,",['Eiken'],['4-koma manga'],"['Comedy', 'Slice of Life']",,,24 min.,G - All Ages,6.14,#9123,#7131,"8,794",39,1933,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. (Source: AniDB)","['Adaptation (Manga) Sazae-san', '']",Sazae-san,,,
87,"Ninja Boy Rantaro, Rakudaii Nintama Rantarou",忍たま乱太郎,,,El Ninja Boy Rantaró,,['TV'],Unknown,Currently Airing,"Apr 10, 1993 to ?",['Spring 1993'],Not scheduled once per week,"['NHK', 'Sogo Vision', 'NHK Enterprises']","None found,","['Ajia-do', 'Gakken']",['Manga'],,,['Kids'],10 min.,G - All Ages,7.08,#4013,#7391,"8,011",77,2550,"Taking place in the Sengoku Period, Rantarou, Kirimaru and Shinbei are young students at Ninjutsu Academy, a school that teaches all kinds of youth how to become ninjas. Known as ""Nintamas"" (a contraction of ninja + tama [egg]), the main trio, and many other students at the school, must learn all sorts of unique skills to achieve their goal. Unfortunately, things aren't that simple, since our protagonists constantly find themselves failing their classes. With strict ninja teachers such as Doi-sensei and Yamada-sensei, the mischievous girls from the Kunoichi class, an entire crew of pirates and dozens more interesting characters, anything can happen in the crazy world of Nintama. The episodes are 7 minutes and thirty seconds long each, and each season (which there's currently 29 of) usually has a range of 60-90 episodes.","['Adaptation (Manga) Rakudai Ninja Rantarou', '']",Nintama Rantarou,,['Comedy'],
