,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
229,"Kaito Kid, Majikku Kaito, Kaitou Kid, Magic Kaitou, Detective Conan Special: Secret Birth of Kaito Kid, Kaitou Kid Tanjou no Himitsu",まじっく快斗,,Magic Kaito: Kid Phantom Thief,,,['TV Special'],12,Finished Airing,"Apr 17, 2010 to Dec 29, 2012",,,"None found,","None found,",['TMS Entertainment'],['Manga'],"['Adventure', 'Comedy', 'Romance']",,['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.77,#1107,#2631,"76,027",355,33525,"Magic is not real—everyone knows that. When performed by a true expert, however, magic possesses the ability to amaze and wonder its audience. Kaito Kuroba, son of world-famous stage magician Touichi Kuroba, is no stranger to this fact. Well-versed in the arts of deception and misdirection, Kaito frequently disrupts the lives of those around him with flashy tricks and pranks. But when Kaito accidentally stumbles upon a hidden passage in his home, he discovers a secret that may well have been the cause of his father's death eight years ago—the dove-white outfit of Kid the Phantom Thief. Wanting to find out more about his father, Kaito dons the outfit and searches for the Pandora Gem that is said to grant immortality. However, he is not the only one after the gem—the organization responsible for his father's death is also hot on his tail! Magic Kaito follows the rebirth of Kaitou Kid, phantom thief of the night. Utilizing his dummies, disguises, and signature card gun, Kaito sets out to steal the world's most precious jewels, uncovering the truth behind his father's death and the rumored Pandora Gem along the way. [Written by MAL Rewrite]","['Adaptation (Manga) Magic Kaito', '']",Magic Kaito,,,
230,"Acchi Kocchi Special, Acchi Kocchi Episode 13",あっちこっち 第13話(未放送)「PLACE=PRINCESS」,,,,,['Special'],1,Finished Airing,"Nov 7, 2012",,,"None found,",['Sentai Filmworks'],['AIC'],['4-koma manga'],"['Comedy', 'Romance']","['Gag Humor', 'School']",,23 min.,PG-13 - Teens 13 or older,7.46,#2101,#2927,"63,201",68,34308,Episode 13 of Acchi Kocchi that was included in Vol.6.,"['Prequel (TV) Acchi Kocchi', '']",Acchi Kocchi: Place=Princess,,,
231,"Sukitte Ii na yo. Specials, Suki-tte Ii na yo. Specials, Sukinayo Specials",好きっていいなよ。,"Say ""I Love You"".: Mei and Marshmallow Meow",,,,['Special'],10,Finished Airing,"Dec 26, 2012 to May 22, 2013",,,['Starchild Records'],['Sentai Filmworks'],['Zexcs'],['Manga'],,,['Shoujo'],1 min. per ep.,PG-13 - Teens 13 or older,6.85,#5087,#2946,"62,632",174,27065,Specials released with the anime BD/DVD.,[],Suki tte Ii na yo.: Mei and Marshmallow,['School'],['Romance'],
232,,ワンピース エピソードオブルフィ 〜ハンドアイランドの冒険〜,One Piece: Episode of Luffy - Adventure on Hand Island,One Piece - Episode of Luffy: Abenteuer auf Hand Island,,One Piece - Episode of Luffy: Aventure sur l'Ile de la Main,['TV Special'],1,Finished Airing,"Dec 15, 2012",,,"None found,","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,['Shounen'],1 hr. 42 min.,PG-13 - Teens 13 or older,7.55,#1783,#3145,"55,110",34,28678,"The story of the Hand Island no Bouken special is set a little before the events of One Piece Film Z and depicts a major ""Hand Island"" incident during the New World storyline. The story is set at ""Cannon Town"" where a parent and a child work as craftspeople. The incident revolves around them and a commodore of a marine base. The special will also have a flashback scene to the story in the first chapter of the manga, but with new animation. (Source: ANN)","['Sequel (Movie) One Piece Film: Z', '']",One Piece: Episode of Luffy - Hand Island no Bouken,,,
233,Aoi Sekai no Chushin de,蒼い世界の中心で,World War Blue,Aoi Sekai no Chushin de,Aoi Sekai no Chushin de,Aoi Sekai no Chushin de,['TV Special'],3,Finished Airing,"Oct 20, 2012 to Apr 4, 2013",,,"['DAX Production', 'S-Wood']",['Media Blasters'],['Fifth Avenue'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Ecchi']","['Parody', 'Super Power']",['Shounen'],25 min. per ep.,R+ - Mild Nudity,5.67,#11499,#3227,"52,342",61,22737,"Segua Kingdom has been losing the war against Ninterdo Empire but the tables are turned by the appearance of a boy called Gear. All the characters are parodies of Nintendo or Sega games such as Sonic the Hedgehog, Super Mario Bros., The Legend of Zelda etc.","['Adaptation (Manga) Aoi Sekai no Chuushin de', '']",Aoi Sekai no Chuushin de,,,
234,"Kuroko no Basket Special, Kuroko's Basketball: Let's Chat OVA",黒子のバスケ お喋りしよっか,Kuroko's Basketball Special,,,,['Special'],1,Finished Airing,"Dec 21, 2012",,,"None found,","None found,",['Production I.G'],['Manga'],,"['School', 'Team Sports']",['Shounen'],9 min.,PG-13 - Teens 13 or older,7.27,#2966,#3303,"50,538",24,25152,Special included on Kuroko no Basket Fan Disc 1: Owara nai Natsu.,"['Sequel (Special) Kuroko no Basket: Oshaberi Demo Shimasen ka', '']",Kuroko no Basket: Oshaberi Shiyokka,,['Sports'],
235,Girls und Panzer,ガールズ&パンツァー,Girls und Panzer OVA,Girls & Panzer OVA,,,['Special'],6,Finished Airing,"Dec 21, 2012 to Jun 21, 2013",,,"None found,",['Sentai Filmworks'],['Actas'],Original,,"['CGDCT', 'Military', 'School']",,12 min. per ep.,PG-13 - Teens 13 or older,7.23,#3187,#3670,"41,826",48,22247,Mini episodes bundled with Blu-rays and DVDs.,[],Girls & Panzer Specials,,,
236,,お兄ちゃんだけど愛さえあれば関係ないよねっ,OniAi Specials,,,,['Special'],6,Finished Airing,"Dec 26, 2012 to May 29, 2013",,,"None found,",['Funimation'],['SILVER LINK.'],['Light novel'],"['Comedy', 'Ecchi']",,,3 min. per ep.,R+ - Mild Nudity,6.21,#8788,#3722,"40,789",27,17200,Short specials included in the Onii-chan Dakedo Ai sae Areba Kankeinai yo ne Blu-rays and DVDs.,[],Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,,,
237,"Cowboy Bebop Special, Ein's Summer Holiday",アインのなつやすみ,Cowboy Bebop: Ein's Summer Vacation,,,,['Special'],1,Finished Airing,"Dec 21, 2012",,,"None found,",['Funimation'],['Sunrise'],Original,,,,1 min.,G - All Ages,6.34,#8038,#4223,"31,112",34,12920,"A Corgi can certainly dream! Taking a break from the frequent antics his colleagues get him into, Bebop crewmate Ein envisions himself sipping a tropical beverage on the beachside and scuba diving with Edward amid a barrier reef. In this ""picture drama,"" Ein fantasizes about his ideal summer vacation. [Written by MAL Rewrite]",[],Cowboy Bebop: Ein no Natsuyasumi,,['Comedy'],
238,"Ribbon x Oha Suta Specials, Ribon x Oha Suta Specials",ひよ恋,,,,,['Special'],3,Finished Airing,"Dec 2, 2012 to Dec 16, 2012",,,['TV Tokyo'],"None found,",['Production I.G'],['Manga'],,,['Shoujo'],1 min. per ep.,G - All Ages,6.68,#6033,#4328,"29,687",25,12435,Three episodes aired on TV as part of the Ribon x Oha Suta specials.,"['Adaptation (Manga) Hiyokoi', '']",Hiyokoi (2012),['School'],['Romance'],
239,"Amagami SS+ Plus Picture Drama - Valentine For You, Amagami SS+ Plus Picture Drama - Give Me Chocolate!",アマガミSS+ plus 新作ピクチャードラマ～バレンタイン・フォー・ユー～,,,,,['Special'],2,Finished Airing,"Oct 3, 2012",,,"None found,","None found,",['AIC'],Visual novel,,,,7 min. per ep.,PG-13 - Teens 13 or older,6.53,#6870,#5030,"21,085",20,9287,Picture Dramas from the DVD/BD Vol.7.,[],Amagami SS+ Plus Picture Drama,,['Romance'],
240,"Girls und Panzer Recaps, Girls und Panzer Episode 5.5, Girls und Panzer Episode 10.5, Girls und Panzer: Introductions!",ガールズ&パンツァー 紹介します！,,,,,['TV Special'],2,Finished Airing,"Nov 13, 2012 to Dec 25, 2012",,,"['Lantis', 'Movic']",['Sentai Filmworks'],['Actas'],Original,,"['CGDCT', 'Military', 'School']",,23 min. per ep.,PG-13 - Teens 13 or older,6.69,#5946,#5109,"20,293",16,10150,"Specials aired between episodes five and six and episodes ten and eleven, both recapitulation episodes.",[],Girls & Panzer: Shoukai Shimasu!,,,
241,"Girls und Panzer: Akiyama Yukari's Tank Course, Girls und Panzer: Akiyama Yukari's Tank Corner",ガールズ＆パンツァー 不肖・秋山優花里の戦車講座,,,,,['Special'],6,Finished Airing,"Dec 21, 2012 to Jun 21, 2013",,,"None found,","None found,",['Actas'],Original,,"['CGDCT', 'Educational', 'Military', 'School']",,11 min. per ep.,PG-13 - Teens 13 or older,7.01,#4358,#5934,"13,802",13,5581,Girls & Panzer specials with Yukari Akiyama explaining the background of tank units that appear in the series.,[],Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,,,
242,"Jormungand: Perfect Order - First Stage Soshuhen, Jormungand: Perfect Order - First Stage Soushuuhen",ヨルムンガンド PERFECT ORDER 第1期総集編,,,,,['Special'],1,Finished Airing,"Oct 3, 2012",,,"None found,","None found,",['White Fox'],['Manga'],"['Action', 'Adventure']","['Adult Cast', 'Military', 'Organized Crime']",['Seinen'],24 min.,R - 17+ (violence & profanity),7.19,#3426,#5974,"13,550",19,4647,A recap of season 1.,"['Sequel (TV) Jormungand: Perfect Order', '']",Jormungand: Perfect Order Recap,,,
243,New Prince of Tennis Specials,新テニスの王子様,The Prince of Tennis II Specials,,,,['Special'],7,Finished Airing,"Apr 20, 2012 to Apr 24, 2013",,,"['TV Tokyo', 'Bandai Visual', 'Nihon Ad Systems', 'Marvelous AQL', 'Shueisha']","None found,","['Production I.G', 'M.S.C']",['Manga'],"['Comedy', 'Sports']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.48,#2030,#6110,"12,743",15,5166,"Shouhei Zenya (The Night Before The Invitation) Prior to the U-17 training camp invitations, the middle schoolers spend their last few days of leisure relaxing and goofing off with each other. Kami no Ko vs Koutei (Child of God vs. Emperor) The tiebreaker-style elimination match between Rikkai University-Affiliated Middle School's Seiichi Yukimura and Genichirou Sanada pits two of the ""Three Demons'' against each other. As the two fight to stay in the camp, the history between the ""Child of God"" and the ""Emperor'' is revealed. Densetsu wo Tsugusha-tachi (The One That Stands On Top) In the next set of tiebreaker-style elimination matches, Shitenhouji Middle School's Kenya Oshitari and Kuranosuke Shiraishi must face off. As both players have been harboring heavy feelings since the Nationals one year prior, they decide to settle it in this high-stakes match. Shousha no Imi (What it Means to be a Winner) Following the elimination matches, the winners are treated to a luxurious experience after a brutal training session. Some of the middle schoolers contend with each other over the point of the camp now that the losers are gone. They decide to settle their disagreements in the most appropriate way possible: by playing table tennis. Otoko-tachi no Kizuna (Bonds Between Men) After Hyoutei Academy's Choutarou Ootori loses his first court shuffle match, he becomes disheartened and begins to question if he deserves to stay in the camp. Rikkai's Bunta Marui decides to give him some advice to help him overcome his defeat. Tenshi to Seijo (Angel and Bible) The court shuffle matches between Courts 3 and 5 pairs Rikkai's Akaya Kirihara and Shitenhouji's Kuranosuke Shiraishi together. As the game grows progressively more difficult, Kirihara becomes agitated by their opponents. Remembering a promise he made to Kirihara's teammate, Shiraishi must prevent the young boy from losing control of his temper at all costs. Himitsu no Oujisama (Prince of Secrets) The middle schoolers become restless and irritated when the camp's food supply begins to run low from a harsh storm. Seishun Academy's Satoshi Horio must deliver a bag to his teammate, Ryouma Echizen, but the angry middle schoolers start to believe that he is hiding food from them. In an attempt to claim the bag's contents, they all begin to fight each other as Horio tries to outsmart and run past them. [Written by MAL Rewrite]","['Adaptation (Manga) Shin Tennis no Oujisama', '']",Shin Tennis no Oujisama Specials,,,
244,Oda Nobuna no Yabou Soshuhen,織田信奈の野望 総集編,The Ambition of Oda Nobuna,,,,['Special'],1,Finished Airing,"Oct 1, 2012",,,"None found,","None found,",['Madhouse'],['Light novel'],"['Action', 'Comedy', 'Romance']","['Harem', 'Historical', 'Military', 'Time Travel']",,52 min.,PG-13 - Teens 13 or older,6.89,#4898,#6729,"10,116",7,3360,A summary episode of the whole series.,[],Oda Nobuna no Yabou Recap,,,
245,"Muv-Luv Alternative: Total Eclipse Soushuuhen, Muv-Luv Alternative: Total Eclipse Episode 19.5",マブラヴ オルタネイティヴ トータル・イクリプス 総集編 クライマックス直前スペシャル,,,,,['TV Special'],1,Finished Airing,"Nov 19, 2012",,,"['TV Tokyo', 'Avex Entertainment', 'AT-X', 'Nippon Cultural Broadcasting']",['Sentai Filmworks'],"['Satelight', 'lxtl']",['Light novel'],"['Action', 'Drama', 'Sci-Fi']","['Gore', 'Mecha', 'Military']",,24 min.,R+ - Mild Nudity,6.25,#8539,#7159,"8,684",5,3890,"A recap primarily of episodes 3-19, this special aired prior to episode 20. It also included the new OP/ED of the series and a preview of what's to come in future episodes.",[],Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,,,
246,Lupin III: Record of Observations of the East - Another Page,ルパン三世 東方見聞録～アナザーページ～,Lupin III: The Secret Page of Marco Polo,,,,['TV Special'],1,Finished Airing,"Nov 2, 2012",,,"None found,",['Discotek Media'],['TMS Entertainment'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Mystery']",,['Seinen'],1 hr. 31 min.,PG-13 - Teens 13 or older,6.75,#5604,#8362,"5,912",0,2358,"Lupin has become a suspect in the murder of a professor named Theo Argent. The professor had just discovered the missing page of Marco Polo's Record of Observations of the East travel journal. As Lupin is being pursued by the police, he ends up getting unlikely help from the granddaughter of Theo Argent, Lisa. (Source: ANN)",[],Lupin III: Touhou Kenbunroku - Another Page,['Adult Cast'],,
247,,D.C.III～ダ・カーポIII～,,,,,['Special'],1,Finished Airing,"Dec 31, 2012",,,"None found,","None found,",['Kazami Gakuen Koushiki Douga-bu'],Visual novel,"['Drama', 'Romance']","['Music', 'School']",,23 min.,PG-13 - Teens 13 or older,6.34,#8042,#8417,"5,842",2,2144,Special that counts down the best of the Da Capo theme songs and introduces the characters of Da Capo III.,[],D.C.III: Da Capo III Special,,,
248,"Yugioh, Yu-Gi-Oh! Zexal II Episode 8.5, Episode 81.5, Yu-Gi-Oh! Zexal 2nd Recap, Yuu Gi Ou!",遊☆戯☆王ZEXAL -ゼアル- II 第81.5話  「みどころてんこ盛りスペシャル」,,,,,['TV Special'],1,Finished Airing,"Dec 8, 2012",,,"['TV Tokyo', 'Nihon Ad Systems']","None found,",['Gallop'],['Manga'],"['Action', 'Fantasy']",,['Shounen'],24 min.,PG-13 - Teens 13 or older,6.27,#8475,#8607,"5,535",7,1697,"Recap of first 8 episodes of the second season, narrated by Yuma and Astral.",[],Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,['Strategy Game'],,
249,,えびてん 公立海老栖川高校天悶部,,,,,['Special'],5,Finished Airing,"Nov 30, 2012 to Mar 29, 2013",,,['AIC'],['Sentai Filmworks'],['AIC Classic'],['Manga'],"['Comedy', 'Ecchi']","['Parody', 'School']",['Shounen'],4 min. per ep.,R+ - Mild Nudity,5.98,#10024,#8735,"5,318",3,2059,BD/DVD specials.,[],Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,,,
250,"Ribbon x Oha Suta Specials, Ribon x Oha Suta Specials",絶叫学級,,,,,['Special'],3,Finished Airing,"Oct 23, 2012 to Nov 6, 2012",,,['TV Tokyo'],"None found,","None found,",['Manga'],,,['Shoujo'],1 min. per ep.,G - All Ages,5.29,#12718,#8773,"5,257",1,2300,Three episodes aired on TV as part of the Ribon x Oha Suta specials.,"['Adaptation (Light Novel) Zekkyou Gakkyuu', 'Adaptation (Manga) Zekkyou Gakkyuu']",Zekkyou Gakkyuu,,['Supernatural'],
