,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
195,,巨乳プリンセス催眠,Busty Princess Hypnosis,,,,['OVA'],2,Finished Airing,"Apr 3, 2020 to May 29, 2020",,,['Lune-Pictures'],"None found,",['T-Rex'],Visual novel,"['Fantasy', 'Hentai']",,,15 min. per ep.,Rx - Hentai,6.94,N/A,#6650,"10,283",87,4476,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Adaptation (Light Novel) Kyonyuu Princess Saimin', '']",Kyonyuu Princess Saimin,,,
196,,小さな蕾のその奥に......,,,,,['OVA'],4,Finished Airing,"Apr 24, 2020 to May 27, 2022",,,"None found,","None found,",['Nur'],Original,,,,25 min. per ep.,Rx - Hentai,6.52,N/A,#6834,"9,669",54,3827,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Chiisana Tsubomi no Sono Oku ni...,,['Hentai'],
197,,助っ人参上！！ THE ANIMATION,,,,,['OVA'],2,Finished Airing,"Apr 24, 2020 to May 29, 2020",,,['Pink Pineapple'],"None found,",['Seven'],['Manga'],,,,16 min. per ep.,Rx - Hentai,6.82,N/A,#6913,"9,387",52,4085,Two super sexy girls blonde sandy and dark-skinned Wendy go to help the baseball teams-to raise morale and break the last bastions of chastity to their old rivals. (Source: TMDB),"['Adaptation (Manga) Mechashiko Seven', '']",Suketto Sanjou!! The Animation,,['Hentai'],
198,,初めてのヒトヅマ,,,,,['OVA'],Unknown,Currently Airing,"May 22, 2020 to ?",,,['Mary Jane'],"None found,",['New Generation'],['Manga'],,,,15 min.,Rx - Hentai,6.81,N/A,#6933,"9,320",85,3809,"Yoshino Kanako is happily married to Tomoya and they are preparing to have a child together. Everything is going great until Kanako meets with her father-in-law, Makoto, whom Kanako is already familiar with unfortunately... Something she never disclosed to her husband is that seven years ago she prostituted herself to abusive Makoto. Fortunately for Kanako, Makoto agrees to keep the secret on the condition that they re-establish their intimacy. (Source: TMDB)","['Adaptation (Manga) Hajimete no Hitozuma', '']",Hajimete no Hitozuma,,['Hentai'],
199,,"てにおはっ! 2 リミットオーバー ~まだまだいっぱい, エッチしよ?~ THE ANIMATION",,,,,['OVA'],1,Finished Airing,"Apr 24, 2020",,,['Pink Pineapple'],"None found,",['Studio 1st'],Visual novel,,,,26 min.,Rx - Hentai,6.94,N/A,#7784,"6,942",19,2749,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (OVA) Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation', '']","Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",,['Hentai'],
200,,支配の教壇,,,,,['OVA'],4,Finished Airing,"May 29, 2020 to Dec 25, 2020",,,"None found,","None found,",['PoRO'],Visual novel,,,,24 min. per ep.,Rx - Hentai,6.48,N/A,#8198,"6,117",24,2261,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shihai no Kyoudan,,['Hentai'],
201,,セクフレ幼馴染 ~処女と童貞は恥ずかしいってみんなが言うから~ THE ANIMATION,Childhood Friends with Benefits: It's Because Everyone Says That Being A Virgin Boy or Girl is Embarrassing,,,,['OVA'],1,Finished Airing,"May 29, 2020",,,['Pink Pineapple'],"None found,",['Seven'],Visual novel,,,,28 min.,Rx - Hentai,6.72,N/A,#8291,"5,954",19,2522,"After more than 15 years, a fateful encounter at a highschool reunion brought 2 childhood friends back together to reminisce about their three years spent together. they were each others' 'first time' and more than sex friends but less than lovers.",[],Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,,['Hentai'],
202,,屈辱2 The Animation,,,,,['OVA'],2,Finished Airing,"Jun 26, 2020 to Aug 28, 2020",,,['Showten'],"None found,",['BreakBottle'],Visual novel,,,,19 min. per ep.,Rx - Hentai,6.30,N/A,#8392,"5,814",12,2220,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (OVA) Kutsujoku', 'Adaptation (Light Novel) Kutsujoku 2']",Kutsujoku 2 The Animation,,['Hentai'],
203,The Crucifixion,磔（ハリツケ）,,,,,['OVA'],2,Finished Airing,"Apr 24, 2020 to Jul 3, 2020",,,"['Queen Bee', 'Mediabank']","None found,",['Blue bread'],['Manga'],,,,20 min. per ep.,Rx - Hentai,5.66,N/A,#9136,"4,621",11,1839,"Miho Saegusa, the beautiful daughter of a tea ceremony master, is currently teaching at a prestigious school. Miho, who is well respected by the students, gets engaged to Okazaki, the son of a school board member and a colleague. One of her students, Michiru Tayama, who knows about it, schemes to humiliate Miho because she was suspended from school for having a sexual relationship with her boyfriend. Michiru sets up Miho's fiancé Okazaki and takes advantage of Miho by blackmailing her. The female teacher who is bewildered by the clumsy and unacceptable conditions, has no choice but to comply. Miho's true nature is exposed under the reality of her lewdness and madness...",[],Haritsuke,,['Hentai'],
204,Sotsugyou Chikan Densha,卒業○○電車,,,,,['OVA'],4,Finished Airing,"Apr 24, 2020 to Oct 30, 2020",,,"None found,","None found,",['Suzuki Mirano'],['Manga'],,,,16 min. per ep.,Rx - Hentai,5.20,N/A,#9678,"3,874",5,1559,"Based on the doujin CG by Ibukichi. Bunta is a 43-year-old man who does nothing but think about his hot teacher from Nakajima Nanoka high school with whom he had a secret relationship. After years, she accidentally meets a woman who looks a lot like her old teacher named Nakajima Kanoko that she is a high school teacher with the same surname. Bunta falls madly in love with Kanoko and does not want to wait until the latter disappears like her former teacher.",[],Sotsugyou ** Densha,,['Hentai'],
205,,忘れたフリをして,Pretending to forget,,,,['Movie'],1,Finished Airing,"Jun 30, 2020",,,['CEKAI'],"None found,",['Calf Studio'],['Manga'],,,,13 min.,G - All Ages,6.18,#8959,#13233,"1,298",2,518,"Animation film celebrating the 50th anniversary of the Senba Center Building. Based on the manga ""A manga in the Semba Center Building"" by You Machida. One day, manga artist YOU Machida received a request to draw the Semba Center Building, which was celebrating its 50th anniversary. This is the story of a quiet dialogue between a manga artist who has suffered from depression in the past and the Senba Center Building, a generous old commercial facility that has lived for 50 years in the middle of Osaka, over a four-day period. (Source: Vimeo)",[],Wasureta Furi wo Shite,,['Slice of Life'],
206,,修容镇,The Town,,,,['Movie'],1,Finished Airing,"Jun 15, 2020",,,"None found,","None found,","None found,",Original,,,,27 min.,PG-13 - Teens 13 or older,[],#15779,#20915,227,0,,"The quirky town is full of beautifully trimmed faces, and people use grooming as a measure of status and character. After their mother passed away, sister Ruoqing and younger brother Laiyong lived in the town dependent on each other. My sister works hard in the beauty salon, hoping to get everyone's approval and get the qualification for beauty treatment. However, the younger brother hated Xiurong and resisted alone. As a result, the conflict between siblings intensified. (Source: YouTube)",[],Xiu Rong Zhen,,['Drama'],
207,,多云时情,The Weather Is Lovely,,,,['Movie'],1,Finished Airing,"Jun 25, 2020",,,"None found,","None found,","None found,",Unknown,,,,14 min.,PG-13 - Teens 13 or older,[],#20365,#21542,192,0,,"Claude, the cloud maker, accidentally drops his cloud-making gadget and it's picked up by Yin. A thunder cloud that Yin has made releases a thunderbolt on radio and causes a fire. As the gadget turns into a huge water-thirst cloud monster, Claude has to stop it from becoming a total disaster. (Source: IMDB)",[],Duoyun Shi Qing,,['Drama'],
208,,大冒險鐵路,Grand Adventure Railroad,,,,['Movie'],1,Finished Airing,"Jun 25, 2020",,,"None found,","None found,","None found,",Original,,,,15 min.,PG-13 - Teens 13 or older,[],#19994,#22760,138,0,,"When a luxurious family touring train halts in a pitch black tunnel, an uninvited creature sneaks on board. (Source: IMDB)",[],Da Maoxian Tielu,,['Drama'],
209,,星际大逃亡,Water Planet,,,,['Movie'],1,Finished Airing,"Jun 1, 2020",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy', 'Sci-Fi']",,['Kids'],1 hr. 28 min.,PG - Children,[],#15685,#24252,102,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Xingji Da Taowang,,,
210,Dorohedoro OVA,ドロヘドロ 魔のおまけ,Dorohedoro: Bonus Curse or Extra Evil,,,,['Special'],6,Finished Airing,"Jun 17, 2020",,,"None found,","None found,",['MAPPA'],['Manga'],"['Action', 'Comedy', 'Fantasy', 'Horror']",,['Seinen'],5 min. per ep.,R+ - Mild Nudity,7.10,#3896,#3070,"57,269",85,29966,"Dorohedoro: Ma no Omake further explores the world of sorcerers and the Hole, honing in on what the characters do in their spare time when they are not seeking out their enemies. Kamen Kakusa Fujita attends a mask conjuring ritual in hopes of a Devil bestowing him with an appropriate mask, like the ones his colleagues Noi and Shin possess. Hopefully his offering entices the mask-maker! Tenpo For You Nikaidou, lacking money and forced to sell gyoza on the streets of the Hole, stumbles upon a quaint shop selling tea and sweets. Its owner is the gentle and hospitable Syueron, but it seems the denizens of the Hole bear a grudge against him. Shitappa Seishun Graffiti Intrigued by the photographs hanging around the mansion, Ebisu approaches En hoping for a portrait of her own. However, she is disappointed to find that only members of the En Family can have their pictures taken. Anata no Shiranai Gyoza no Kai The Gyoza Fairy keeps the Hungry Bug in pristine condition, but his primary responsibility is ensuring the gyoza tastes good. So he becomes rather agitated when Nikaidou's customers do not properly enjoy their meals. Odoru Ma no Utage En is enthusiastic about his masquerade ball and is adamant on his family's participation. Per tradition, attendees must choose a partner and dance to appease the Devils. To their horror, they discover that failing to do so may incur nasty consequences! Yokaze ni Fukarete Ooba Kinenbi Nikaidou gives detailed instructions on preparing oba gyoza and Kaiman is eager to help! [Written by MAL Rewrite]","['Adaptation (Manga) Dorohedoro', '']",Dorohedoro: Ma no Omake,,,
211,"Room Camp: Sauna, Rice, and a Three-Wheeled Motorcycle",へやキャン△「サウナとごはんと三輪バイク」,Room Camp: Saunas and Grub and Three-Wheeler Bikes,"Room Camp Folge SP – Sauna, Mahl und Motordreirad","Room Camp Episodio Especial: Sauna, Parrila y Moto de tres Ruedas",Room Camp Épisode SP – Sauna et Casse-croûte et Trois Roues,['Special'],1,Finished Airing,"May 27, 2020",,,"None found,","None found,",['C-Station'],['Manga'],,,,11 min.,PG-13 - Teens 13 or older,7.56,#1704,#4999,"21,215",15,11456,"Upon returning from school one day, Rin Shima encounters an unfamiliar three-wheeled motorcycle parked outside her house. After asking her father about it, she learns that the vehicle is a temporary loaner while her moped undergoes its annual maintenance. With arrangements to go camping at Yatsugatake the next day, Rin has no choice but to utilize the three-wheeler. As she embarks on her trip, Rin's traveling experience soon shifts gears, and she discovers a refined driving performance on new unexplored roads. [Written by MAL Rewrite]","['Adaptation (Manga) Yuru Camp△', '']",Heya Camp△: Sauna to Gohan to Sanrin Bike,"['CGDCT', 'Iyashikei']",['Slice of Life'],
212,,邪神ちゃんドロップキック’千歳編,Dropkick on My Devil!! Dash Episode 12 – Chapter Chitose,Dropkick On My Devil!! Dash Folge 12,Dropkick on My Devil!! Dash Episodio 12,Dropkick on My Devil!! Dash Épisode 12,['Special'],1,Finished Airing,"Apr 30, 2020",,,"None found,","None found,",['Nomad'],['Web manga'],"['Comedy', 'Supernatural']",,,23 min.,PG-13 - Teens 13 or older,7.25,#3115,#5598,"15,853",11,7665,"After the devils see a television advertisement for Chitose, Hokkaido, Yurine Hanazono suggests that they all take a trip there. Everyone readily agrees to the excursion except for Jashin-chan; however, she is forced to tag along under the threat of Yurine's chainsaw. As the group begins to wrap up their sightseeing for the day, Jashin-chan accidentally lets a stray deer eat the ticket they need to check in to their hotel. Coincidentally, the fallen angels are also on a Hokkaido trip and happen to be staying at the same hotel. Running into them, Jashin-chan has no choice but to initiate a battle for the angels' ticket by racing around Lake Shikotsu. [Written by MAL Rewrite]",[],Jashin-chan Dropkick': Chitose-hen,"['Gag Humor', 'Mythology']",,
213,"Majutsushi Orphen Hagure Tabi Episode 14, Sorcerous Stabber Orphen Episode 14, Majutsushi Orphen Hagure Tabi Special, Sorcerous Stabber Orphen Special",魔術士オーフェンはぐれ旅 天人の遺産,Sorcerous Stabber Orphen: Celestial Artifacts,,,,['Special'],1,Finished Airing,"May 8, 2020",,,['MediaNet Pictures'],['Funimation'],['Studio Deen'],['Light novel'],"['Action', 'Adventure', 'Drama', 'Fantasy']",['Martial Arts'],,23 min.,PG-13 - Teens 13 or older,6.07,#9539,#6360,"11,403",5,4116,Unaired episode included in the 2nd volume of the Blu-ray/DVD box.,"['Prequel (TV) Majutsushi Orphen Hagure Tabi', 'Sequel (TV) Majutsushi Orphen Hagure Tabi: Kimluck-hen', 'Adaptation (Light Novel) Majutsushi Orphen Hagure Tabi', '']",Majutsushi Orphen Hagure Tabi: Tennin no Isan,,,
214,"Toaru Kagaku no Railgun MMR V,Toaru Kagaku no Railgun MMR VI,",とある科学の超電磁砲T もっとまるっと超電磁砲,,,,,['Special'],2,Finished Airing,"Apr 30, 2020 to Oct 9, 2020",,,"None found,","None found,",['J.C.Staff'],['Manga'],,,,11 min. per ep.,PG-13 - Teens 13 or older,6.83,#5159,#7210,"8,495",10,2772,Toaru Kagaku no Railgun T specials that were released on Blu-ray and DVD volumes.,[],Toaru Kagaku no Railgun T: Motto Marutto Railgun,,['Comedy'],
215,"Kami Jigen Game Neptune V Hi☆Light, Hyperdimension Neptunia Victory Hi☆Light",超次元ゲイム ネプテューヌ Hi☆Light,Hyperdimension Neptunia: Hi☆Light,,,,['Special'],2,Finished Airing,"May 15, 2020",,,"None found,","None found,","None found,",Game,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['Parody'],,1 hr. 36 min. per ep.,PG-13 - Teens 13 or older,6.81,#5258,#9412,"4,206",15,783,Compilation of Choujigen Game Neptune The Animation.,"['Adaptation (Manga) Choujigen Game Neptune: Megami Tsuushin', 'Adaptation (Light Novel) Choujigen Game Neptune: High School', 'Adaptation (Manga) Choujigen Game Neptune: The Animation - Hello New World', 'Adaptation (Light Novel) Choujigen Game Neptune: The Animation']",Choujigen Game Neptune: Hi☆Light,,,
216,"number24 Episode 10.5, number24 Soushuuhen",ナンバー・トゥーフォー 総集編,,,,,['TV Special'],1,Finished Airing,"Apr 1, 2020",,,"None found,","None found,",['PRA'],Original,,['School'],,23 min.,PG-13 - Teens 13 or older,6.13,#9200,#10723,"2,805",2,914,Recap of the first ten episodes of number24 series.,[],number24 Recap,,['Sports'],
217,Shadowverse Tokubetsu-hen,シャドウバース特別編,,,,,['TV Special'],3,Finished Airing,"Jun 30, 2020 to Mar 30, 2021",,,"['TV Tokyo', 'Sonilude']","None found,",['Zexcs'],Card game,,['Strategy Game'],,24 min. per ep.,PG-13 - Teens 13 or older,5.52,#12031,#14136,"1,014",0,352,Recap episodes of Shadowverse.,[],Shadowverse Recaps,,['Fantasy'],
218,,継つぐももミニアニメ,,,,,['Special'],8,Finished Airing,"Jun 10, 2020 to Sep 9, 2020",,,['Zero-G'],"None found,",['AQUA ARIS'],['Manga'],,,,20 sec. per ep.,PG-13 - Teens 13 or older,5.86,#10621,#15534,683,1,177,Special episodes of Tsugu Tsugumomo Mini Anime included with the BD/DVD release of the series.,[],Tsugu Tsugumomo Mini Anime Specials,,['Comedy'],
