,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
73,"Aikatsu! Idol Katsudou! Idol ga Tsudou!, Aidoru ga Tsudou!, Aikatsu! 2, Idol ga Tsudou! 2",アイカツ！アイドルカツドウ！,,,,,['TV'],178,Finished Airing,"Oct 8, 2012 to Mar 31, 2016",['Fall 2012'],Thursdays at 18:30 (JST),"['TV Tokyo', 'Bandai Visual', 'Dentsu']","None found,","['Sunrise', 'Bandai Namco Pictures']",Original,,"['Idols (Female)', 'Music', 'School']",,24 min. per ep.,PG - Children,7.47,#2054,#3497,"45,709",918,15214,"An idol's brilliance illuminates the dreams of humanity. Starlight Academy, a holy ground for celebrities in training, seeks to realize this belief. Behind its rigorous entrance requirements lie not only the top young stars in the entertainment business, but some of the best memories these students will ever have. Or so Aoi Kiriya believes. Alongside her best friend Ichigo, Aoi decides to apply for the prestigious private school in hopes of living up to the praise of the biggest idol in the world: Mizuki Kanzaki. As they journey through the numerous laughs, friendships, and heartbreaks that await them, can the two girls light up the lives of others as Mizuki has done for them? Whether it be chopping down Christmas trees, traversing obstacle courses, or even rock climbing, there's always a playful new adventure to be found in the world of Aikatsu!. [Written by MAL Rewrite]","['Sequel (Movie) Aikatsu!: Nerawareta Mahou no Aikatsu! Card', '']",Aikatsu!,,['Slice of Life'],
74,Yokai Watch,妖怪ウォッチ,Yo-kai Watch,Yo-Kai Watch,Yo-Kai Watch,Yo-Kai Watch,['TV'],214,Finished Airing,"Jan 8, 2014 to Mar 30, 2018",['Winter 2014'],Fridays at 18:30 (JST),"['TV Tokyo', 'Dentsu']",['Dentsu Entertainment USA'],['OLM'],Game,"['Comedy', 'Supernatural']",,['Kids'],23 min. per ep.,G - All Ages,6.68,#6011,#3993,"35,140",270,16270,"Primary school student Keita Amano's curiosity is as innocent as any other child's his age. But when one day he decides to venture deeper into the forest, he encounters a small and mysterious capsule. Out from its depths comes Whisper. After 190 years of imprisonment, this ghost-like creature is glad that someone has been kind enough to set him free. He decides to reward Keita by becoming his guardian against supernatural forces. Whisper is one of many Youkai that exist in the world, and provides Keita with a special Youkai Watch, which enables him to see and interact with all the other Youkai. Youkai Watch follows Keita, Whisper and the cat spirit Jibanyan as they encounter Youkai, befriend them, fix all the trouble that they so often cause, and, with the help of the watch, use the powers of previously encountered Youkai to aid them. Young Keita may have been just an ordinary primary school student when he first encountered the Youkai, but the many adventures that follow his discovery provide him with invaluable experiences and precious life lessons that help him grow.","['Sequel (TV) Youkai Watch!', 'Adaptation (Manga) Youkai Watch']",Youkai Watch,['Mythology'],,
75,Garo 2nd Season,GARO 紅蓮ノ月,Garo: Crimson Moon,Garo: Crimson Moon,Garo: Crimson Moon,Garo: Crimson Moon,['TV'],23,Finished Airing,"Oct 10, 2015 to Apr 2, 2016",['Fall 2015'],Saturdays at 01:23 (JST),['Tohokushinsha Film Corporation'],['Funimation'],['MAPPA'],Original,"['Action', 'Fantasy']",,,24 min. per ep.,PG-13 - Teens 13 or older,5.88,#10521,#4184,"31,899",23,9468,"Monsters known as ""Horrors"" have invaded the world, entering through gates from the Makai Realm of Darkness. These corrupt, demonic creatures have the ability to seize human bodies and feed on their souls. Citizens who are out past sunset will likely never see the sun rise again, but those who live in the capital city have no need to worry—they are protected by a spiritual force field created by the sorcerer group Onmyouji. In possession of legendary armor, the Golden Knight Raikou proclaims that he will protect everyone from the Horrors. Accompanied by his attendant Kintoki and the mysterious Makai Alchemist Seimei, he strives to become a formidable Makai Knight, but Raikou is ill-prepared to handle the side effects of the armor. Disappointed by his own shortcomings, he sets out on a journey of self-discovery to master his weaknesses and prove his worth. [Written by MAL Rewrite]","['Sequel (Movie) Usuzumizakura: Garo', '']",Garo: Guren no Tsuki,['Mythology'],,
76,"Puri Para, Pri Para, PuriPara, Prism Paradise",プリパラ,,,,,['TV'],140,Finished Airing,"Jul 5, 2014 to Mar 28, 2017",['Summer 2014'],Tuesdays at 17:55 (JST),['TV Tokyo'],"None found,","['Tatsunoko Production', 'Dongwoo A&E']",Game,,"['Idols (Female)', 'Music', 'School']",,23 min. per ep.,PG - Children,7.52,#1902,#4812,"23,383",461,6947,"Every little girl waits for the day she'll get her special ticket, one that will grant her entry into the world of PriPara (Prism Paradise). PriPara is a world of music, fashion, and daily auditions for a chance to become a pop idol. Laala Manaka's friends and classmates aspire to become idols, but her school forbids elementary school students from participating in the idol competitions. Luckily, Laala is only interested in watching the idol shows. Yet somehow despite all this, she manages to bumble her way into the PriPara world, and debut as a fresh new talent. After being told all her life that she's too loud, Laala has finally found a place where she can be as loud as she wants and sing from her heart. And not only that, but there's a possibility that she might be the legendary Prism Voice. Adventure, fashion, and music awaits as Laala climbs her way to the top, on her way to become the cutest and most beloved pop idol in the world of PriPara!","['Sequel (TV) Idol Time PriPara', '']",PriPara,,['Slice of Life'],
77,,ドラえもん (2005),,,,,['TV'],Unknown,Currently Airing,"Apr 22, 2005 to ?",['Spring 2005'],Fridays at 19:00 (JST),['TV Asahi'],"None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Sci-Fi']",,,25 min.,PG - Children,7.72,#1246,#5000,"21,406",239,9584,"Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. It is the 2005 version of 1979 series, with certain changes in the animation and other things. Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech. (Source: Wikipedia)","['Prequel (TV) Doraemon (1979)', 'Adaptation (Manga) Doraemon']",Doraemon (2005),['Anthropomorphic'],,"['Kids', 'Shounen']"
78,,ぐでたま,The Lazy Egg,,,,['TV'],1717,Finished Airing,"Mar 31, 2014 to Dec 24, 2023",['Spring 2014'],Not scheduled once per week,['Sanrio'],"None found,",['Gathering'],Original,"['Comedy', 'Gourmet']",,['Kids'],1 min. per ep.,G - All Ages,6.61,#6458,#5996,"13,397",60,2721,"Gudetama, an egg that is dead to the world and completely lacks motivation. No matter what cooking method you use, Gudetama remains unmoved. (Source: ANN)",[],Gudetama,,,
79,"Kindaichi Shounen no Jikenbo R 2, Kindaichi Case Files Returns, Kindaichi Case Files R 2, The File of Young Kindaichi Returns 2nd Season",金田一少年の事件簿R【リターンズ】,,The File of Young Kindaichi Returns Staffel 2,Kindaichi Shounen no Jikenbo Returns Temporada 2,The File of Young Kindaichi Returns Saison 2,['TV'],22,Finished Airing,"Oct 3, 2015 to Mar 26, 2016",['Fall 2015'],Saturdays at 17:30 (JST),['Yomiuri Telecasting'],"None found,",['Toei Animation'],['Manga'],,,['Shounen'],24 min. per ep.,R - 17+ (violence & profanity),7.66,#1383,#6150,"12,550",31,5245,"Hajime Kindaichi once again becomes embroiled in solving baffling cases and deciphering puzzling crimes that would confound the most seasoned of detectives. Whether it's a gruesome murder and shady circumstances surrounding the Japanese board game Go; a perplexing and macabre case involving a mysterious character, ""Rosenkreutz,"" and blue roses; or blood curdling crimes associated with an urban legend at a winter ski resort – Hajime is out to crack them all! (Source: YTV)","['Prequel (TV) Kindaichi Shounen no Jikenbo Returns', 'Adaptation (Manga) Kindaichi Shounen no Jikenbo - Short File Series', 'Adaptation (Manga) Kindaichi Shounen no Jikenbo: Case Series', 'Adaptation (Manga) Kindaichi Shounen no Jikenbo - Shin Series']",Kindaichi Shounen no Jikenbo Returns 2nd Season,,['Mystery'],
80,,ＪＫめし！,JK-MESHI!,JK-Meshi!,JK-Meshi!,JK-Meshi!,['TV'],26,Finished Airing,"Oct 6, 2015 to Mar 29, 2016",['Fall 2015'],Tuesdays at 01:00 (JST),"None found,","None found,","['Kyotoma', 'Office Nobu']",Original,"['Comedy', 'Gourmet']",,,3 min. per ep.,PG-13 - Teens 13 or older,4.62,#13575,#6183,"12,371",7,4846,"Three high school girls have mastered the art of cooking simple, B-class dishes called JK meshi. The three girls — Reina, Ryouka, and Ruriko — are all classmates in their second year of high school. They often get distracted when studying for tests, and when they do, they cook JK meshi. (Source: ANN)",[],JK Meshi!,['CGDCT'],,
81,,カードファイト!! ヴァンガードG　ギアースクライシス編,Cardfight!! Vanguard G GIRS Crisis,Cardfight!! Vanguard G GIRS Crisis,Cardfight!! Vanguard G GIRS Crisis,Cardfight!! Vanguard G GIRS Crisis,['TV'],26,Finished Airing,"Oct 11, 2015 to Apr 10, 2016",['Fall 2015'],Sundays at 10:00 (JST),"['TV Tokyo', 'Dentsu', 'Sotsu', 'Bushiroad']","None found,",['TMS Entertainment'],Card game,,,,24 min. per ep.,PG-13 - Teens 13 or older,6.69,#5941,#6247,"12,028",22,5830,The first half of the second season of Cardfight!! Vanguard G series.,"['Prequel (TV) Cardfight!! Vanguard G', 'Sequel (TV) Cardfight!! Vanguard G: Stride Gate-hen']",Cardfight!! Vanguard G: GIRS Crisis-hen,['Strategy Game'],['Action'],
82,Hometown Rebuilding: Folktales from Japan,ふるさと再生 日本の昔ばなし,Folktales from Japan,Folktales from Japan,Historias Tradicionales Japonesas para la Reconstrucción de los Pueblos,Folktales from Japan,['TV'],258,Finished Airing,"Apr 1, 2012 to Mar 26, 2017",['Spring 2012'],Sundays at 09:00 (JST),"['TV Tokyo', 'Sony Music Entertainment', 'Peter Pan Creation']","None found,",['Tomason'],Other,,,['Kids'],24 min. per ep.,G - All Ages,6.93,#4664,#6444,"11,151",26,2789,"Like in any culture, Japanese kids grow up listening to the stories repeatedly told by their parents and grandparents. The boy born from a peach; the princess from the moon who is discovered inside a bamboo; the old man who can make a dead cherry tree blossom, etc. These short stories that teach kids to see both the dark and bright sides of life have passed traditional moral values from generation to generation. Each half-hour episode of Folktales from Japan consists of three self-contained stories, well-known and unknown, with a special focus on heartwarming stories that originate from Tohoku, the northern region heavily touched by the earthquake of 2011. May this program help cheer up earthquake victims and cast a light of hope for them? (Source: Crunchyroll)","['Sequel (TV) Furusato Meguri: Nippon no Mukashibanashi', '']",Furusato Saisei: Nippon no Mukashibanashi,['Historical'],['Supernatural'],
83,,サザエさん,Mrs. Sazae,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1969 to ?",['Fall 1969'],Sundays at 18:30 (JST),['Fuji TV'],"None found,",['Eiken'],['4-koma manga'],"['Comedy', 'Slice of Life']",,,24 min.,G - All Ages,6.14,#9122,#7128,"8,794",39,1934,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. (Source: AniDB)","['Adaptation (Manga) Sazae-san', '']",Sazae-san,,,
84,"Ninja Boy Rantaro, Rakudaii Nintama Rantarou",忍たま乱太郎,,,El Ninja Boy Rantaró,,['TV'],Unknown,Currently Airing,"Apr 10, 1993 to ?",['Spring 1993'],Not scheduled once per week,"['NHK', 'Sogo Vision', 'NHK Enterprises']","None found,","['Ajia-do', 'Gakken']",['Manga'],,,['Kids'],10 min.,G - All Ages,7.08,#4016,#7388,"8,012",77,2550,"Taking place in the Sengoku Period, Rantarou, Kirimaru and Shinbei are young students at Ninjutsu Academy, a school that teaches all kinds of youth how to become ninjas. Known as ""Nintamas"" (a contraction of ninja + tama [egg]), the main trio, and many other students at the school, must learn all sorts of unique skills to achieve their goal. Unfortunately, things aren't that simple, since our protagonists constantly find themselves failing their classes. With strict ninja teachers such as Doi-sensei and Yamada-sensei, the mischievous girls from the Kunoichi class, an entire crew of pirates and dozens more interesting characters, anything can happen in the crazy world of Nintama. The episodes are 7 minutes and thirty seconds long each, and each season (which there's currently 29 of) usually has a range of 60-90 episodes.","['Adaptation (Manga) Rakudai Ninja Rantarou', '']",Nintama Rantarou,,['Comedy'],
85,"Lovely Muco!, Itoshi no Muuco",いとしのムーコ,Lovely Muuuuuuuco!,Lovely Muuuuuuco!,Lovely Muuuuuuuco!,,['TV'],25,Finished Airing,"Oct 3, 2015 to Mar 26, 2016",['Fall 2015'],Saturdays at 09:14 (JST),"None found,","None found,",['DLE'],['Manga'],"['Comedy', 'Slice of Life']",,,12 min. per ep.,PG - Children,6.75,#5600,#7579,"7,499",26,3106,"Muco is the sweetest, most lovable dog in the neighborhood. This sparkly-nosed Shiba Inu lives with her owner and best friend, Komatsu, a glassblower who lives in the mountains. These two companions have wonderful adventures, from going on walks to playing in the pond in front of their house. No matter where they go or what they do, Muco will always love her best friend Komatsu! [Written by MAL Rewrite]","['Adaptation (Manga) Itoshi no Muco', '']",Itoshi no Muco,['Pets'],,
